time,cumulative confirmed cases - run_1,cumulative total cases - run_1,cumulative confirmed cases - run_2,cumulative total cases - run_2,cumulative confirmed cases - run_3,cumulative total cases - run_3,cumulative confirmed cases - run_4,cumulative total cases - run_4,cumulative confirmed cases - run_5,cumulative total cases - run_5,cumulative confirmed cases - run_6,cumulative total cases - run_6,cumulative confirmed cases - run_7,cumulative total cases - run_7,cumulative confirmed cases - run_8,cumulative total cases - run_8,cumulative confirmed cases - run_9,cumulative total cases - run_9,cumulative confirmed cases - run_10,cumulative total cases - run_10,cumulative confirmed cases - run_11,cumulative total cases - run_11,cumulative confirmed cases - run_12,cumulative total cases - run_12,cumulative confirmed cases - run_13,cumulative total cases - run_13,cumulative confirmed cases - run_14,cumulative total cases - run_14,cumulative confirmed cases - run_15,cumulative total cases - run_15,cumulative confirmed cases - run_16,cumulative total cases - run_16,cumulative confirmed cases - run_17,cumulative total cases - run_17,cumulative confirmed cases - run_18,cumulative total cases - run_18,cumulative confirmed cases - run_19,cumulative total cases - run_19,cumulative confirmed cases - run_20,cumulative total cases - run_20,cumulative confirmed cases - run_21,cumulative total cases - run_21,cumulative confirmed cases - run_22,cumulative total cases - run_22,cumulative confirmed cases - run_23,cumulative total cases - run_23,cumulative confirmed cases - run_24,cumulative total cases - run_24,cumulative confirmed cases - run_25,cumulative total cases - run_25,cumulative confirmed cases - run_26,cumulative total cases - run_26,cumulative confirmed cases - run_27,cumulative total cases - run_27,cumulative confirmed cases - run_28,cumulative total cases - run_28,cumulative confirmed cases - run_29,cumulative total cases - run_29,cumulative confirmed cases - run_30,cumulative total cases - run_30,cumulative confirmed cases - run_31,cumulative total cases - run_31,cumulative confirmed cases - run_32,cumulative total cases - run_32,cumulative confirmed cases - run_33,cumulative total cases - run_33,cumulative confirmed cases - run_34,cumulative total cases - run_34,cumulative confirmed cases - run_35,cumulative total cases - run_35,cumulative confirmed cases - run_36,cumulative total cases - run_36,cumulative confirmed cases - run_37,cumulative total cases - run_37,cumulative confirmed cases - run_38,cumulative total cases - run_38,cumulative confirmed cases - run_39,cumulative total cases - run_39
43.0,500.00000000000006,1010.7768343917,1221.0,2214.0,2927.0,5414.509782200775,1178.0,2171.0,2603.0,4727.000000000001,2045.0000000000002,3708.143767999126,2122.0000000000005,3890.000000000001,965.9999999999999,1744.8042750109366,1522.0,2847.0,2588.0000000000005,4745.000000000001,3356.0,6278.0,1662.0,3094.0000000000005,5763.0,10645.0,2869.0,5351.106452927801,794.0,1481.8333958999872,4834.0,8927.0,1931.9999999999998,3606.0,1195.0,2127.0,3903.0,7288.0,1952.0,3517.0,5411.0,10001.0,1514.0,2852.0,1568.0000000000002,2921.0,2390.0,4516.0,3662.0,6830.035191340527,582.0,1032.0,3637.0000000000005,6434.000000000001,1015.0,1827.2353820713395,2551.0,4783.0,1963.9999999999998,3732.7473890199517,2191.0,3946.0,3702.0,6917.772812068793,8118.999999999999,14980.07871412301,6944.0,12990.01991319441,453.0,941.2397470317645,3619.0,6575.0,803.0,1419.637414863586,1354.0,2560.0,10271.0,20000.0
44.0,515.5988517161873,1031.0,1236.9475594059725,2237.0,2995.0,5509.351336919373,1201.1867118102705,2211.0,2640.0,4784.0,2090.0000000000005,3781.8472156367325,2161.0,3942.923104543449,980.3792297790765,1771.0000000000002,1544.0,2876.0,2647.0000000000005,4814.000000000001,3408.3321626128104,6372.0,1691.0,3138.0,5866.0,10802.0,2924.0,5438.592559690365,803.9999999999999,1502.9696305079144,4930.0,9071.163913264507,1973.0000000000002,3673.6769616305237,1209.5068952580327,2149.0,3989.0000000000005,7406.568281585986,1985.9999999999998,3556.0874395777023,5508.0,10142.96759638007,1550.0,2889.3543148976505,1588.0,2955.0,2442.0,4570.0,3735.0000000000005,6978.0,593.1510406524492,1042.0,3696.3715421441875,6530.0,1025.0,1853.8178842460838,2602.0000000000005,4875.044182012074,2014.0,3808.044463031387,2224.0,3986.0,3780.0,7056.000000000001,8275.0,15201.178818399509,7080.000000000001,13194.000000000002,469.00000000000006,960.9850675739228,3681.0,6666.0,812.0,1433.9490961154006,1384.0000000000002,2600.0,10271.0,20000.0
45.0,524.0,1052.377362902193,1249.0,2264.0,3054.0,5625.271474309515,1222.0,2261.0,2670.0,4849.0,2134.0,3851.647225510803,2197.0,4005.828431406245,1007.0000000000001,1796.0013201726551,1563.9999999999998,2914.0,2695.4746897201476,4906.0,3486.0,6492.0,1715.0,3185.0,5946.0,10965.0,2968.0,5528.77366994142,818.0,1524.0,5019.0,9219.07887037591,1999.0,3731.6976141884447,1228.4111849592282,2179.0,4046.0,7545.0,2013.0000000000002,3602.000000000001,5619.052073277486,10313.000000000002,1579.8827146664985,2935.0,1622.0,2995.597887497466,2484.0000000000005,4630.072780265299,3804.0,7073.0,599.0,1056.0,3768.0,6628.0,1033.0,1868.634505102752,2646.0,4939.880190602451,2055.0,3887.0,2277.0,4032.2811157111264,3853.5188993006086,7174.0,8406.0,15425.88497218376,7224.0,13402.284440048594,484.00000000000006,995.0,3741.0,6765.889517293135,822.0,1451.0,1407.9999999999998,2635.0,10271.0,20000.0
46.0,549.0,1071.0,1268.662072095901,2298.0,3117.0,5715.448379092092,1248.6176063147736,2296.0,2712.0,4906.150191812804,2178.0,3918.0,2232.97703294075,4055.0,1019.0,1815.3542358470627,1600.0,2956.898256133968,2755.0,4985.799825879389,3550.160363937489,6592.0,1741.0,3226.2738342855346,6059.0,11122.0,3031.0000000000005,5610.0,836.0,1550.0,5109.0,9387.577337935563,2036.0,3784.1972442948986,1241.0,2205.016099297638,4113.0,7653.906449977143,2045.0,3653.0,5708.0,10456.0,1613.0,2976.1144693460083,1652.0,3021.0,2532.8498177693023,4703.0,3879.0,7179.726539412887,606.0,1065.0,3829.0,6706.5312119848895,1048.0,1890.0,2708.0,5005.801206790531,2103.0000000000005,3948.021057825326,2307.0,4083.9999999999995,3941.0,7291.0,8555.881459283868,15642.0,7364.0,13601.408938257911,500.0,1014.0,3802.9999999999995,6845.2164942164,833.0000000000001,1474.9845564730253,1432.0000000000002,2682.0,10271.0,20000.0
47.0,564.0,1084.0,1286.0,2325.0,3176.0,5800.0,1271.0,2334.438111177708,2743.0,4996.474679532619,2229.0,3972.0,2261.6118861655336,4114.0,1041.0,1837.0,1623.0,2993.0,2792.0,5057.341208180156,3602.0,6679.0,1763.0,3267.0,6158.0,11274.0,3084.0000000000005,5686.0,849.0,1570.7786028999885,5221.0,9535.0,2068.0,3845.0,1258.0,2225.0,4183.0,7760.933791153759,2067.895321160863,3693.0,5785.267584147802,10593.0,1645.0,3035.0,1678.0,3060.593413455518,2578.0000000000005,4778.0,3953.0,7271.999999999999,612.0,1073.0,3874.0,6790.0,1059.0,1904.0,2748.0000000000005,5068.0,2143.0,4000.9999999999995,2333.0,4135.0,4018.0,7411.286837763182,8698.0,15860.111705898078,7495.0,13796.0,515.0000000000001,1043.0042168930615,3852.453174344986,6925.000000000001,846.0,1501.0,1456.6708751368246,2714.0,10271.0,20000.0
48.0,582.6228343057862,1106.0,1302.0,2349.0,3240.0,5900.0,1298.0,2379.937560194131,2794.0,5046.006439585817,2282.0,4015.0,2306.0,4169.0,1053.0,1863.1253416462862,1645.0,3027.0000000000005,2822.0,5126.0,3660.0,6759.0,1787.0,3317.0,6269.0,11432.000000000002,3131.880589137493,5759.0,861.0,1597.6398986967129,5331.000000000001,9661.000000000004,2106.0,3887.2417620278093,1277.0,2247.0,4264.0,7881.0,2101.0,3732.0,5884.6444746315465,10750.0,1679.0,3083.0,1702.0000000000002,3094.0,2613.0,4833.0,4012.0,7386.675566415191,617.774011214867,1080.0,3933.769937255174,6891.0,1075.0,1925.0,2803.0,5135.0,2184.0244351525366,4056.9999999999995,2361.034490043468,4182.0,4085.0,7523.824234232468,8818.0,16077.728206927884,7647.000000000001,14002.0,536.0,1068.0,3904.0,7002.0,853.0000000000001,1525.0,1478.0,2759.3745605130007,10271.0,20000.0
49.0,599.6244707233558,1128.9999999999998,1320.0,2384.833122105901,3304.0,6006.0,1324.0,2424.0700896937815,2823.0000000000005,5097.000000000001,2318.0000000000005,4066.6142915373425,2336.0,4227.0,1068.0,1896.0,1661.9375677477533,3060.0000000000005,2868.0,5206.606063462619,3720.0,6848.0,1826.0,3358.580617863003,6372.0,11590.676631848804,3196.1735753453845,5834.0,869.0193075872803,1624.0,5425.0,9795.0,2144.0,3950.0,1292.0,2272.0,4347.0,7987.0,2125.0,3762.176667494685,5985.999999999999,10878.999999999998,1712.7913094020928,3134.0,1720.0,3125.0,2652.0,4893.0,4092.0,7500.0,621.0,1090.0,3995.0,6980.0,1091.0,1939.0,2851.0,5187.649038631596,2239.0,4118.328380510905,2394.9011513782807,4226.0,4163.0,7642.870161818759,8969.0,16291.000000000002,7772.000000000001,14198.035736289545,552.0,1085.0,3965.0,7097.0,862.8996880472253,1552.0,1504.0,2796.989087126769,10271.0,20000.0
50.0,616.1052702839904,1151.0,1341.0,2417.0,3363.819667701091,6078.0,1348.1525227961117,2452.0,2863.0,5161.0,2348.923993790943,4136.000000000001,2360.0,4281.0,1088.3684072313927,1914.0,1692.0000000000002,3096.667516929799,2913.0,5288.0,3775.0,6939.0,1849.0,3401.7242087452482,6464.0,11726.0,3250.0,5904.0,890.0000000000001,1644.0000000000002,5535.0,9930.027400383831,2179.0,4011.0,1307.0,2300.0,4429.0,8098.481300638765,2146.020731493534,3809.0,6074.000000000001,11018.0,1743.0000000000002,3174.9752438288406,1741.0000000000002,3163.881706476859,2698.0,4948.0,4159.0,7593.091738109502,627.0,1096.0,4049.0,7055.592010304079,1102.0,1950.6753253586169,2885.3131529014227,5250.0,2287.0,4176.334631257502,2418.0,4280.0835654094935,4225.0,7753.0,9118.0,16501.0,7879.0,14385.0,566.0,1112.0,4023.0,7158.391707331692,870.7534953191177,1571.0,1532.9999999999998,2832.1737000753,10271.0,20000.0
51.0,627.0,1175.0,1362.0,2448.0,3418.1540171691922,6165.0,1376.0,2480.0,2901.0,5223.0,2394.506033397714,4195.0,2398.0,4348.0,1110.0956716530382,1938.0,1726.0,3134.432530963148,2967.4437429515974,5357.0,3841.0000000000005,7011.2155763660385,1872.0000000000002,3434.755940368903,6554.0,11858.0,3303.0000000000005,5960.0,907.0,1667.0,5599.0,10045.499878741655,2220.0,4062.0,1326.0,2324.0,4494.0,8199.0,2176.0,3854.0,6164.722989805196,11154.0,1764.9698092786957,3223.0,1761.0,3201.0,2744.0000000000005,5007.0,4224.000000000001,7690.0,631.0000000000001,1109.0,4112.0,7132.0,1121.0,1972.0,2932.0,5315.0,2328.0000000000005,4235.000000000001,2452.0000000000005,4328.271626372171,4311.0,7859.1573448645795,9265.000000000002,16686.0,7999.0,14583.580675516245,584.0,1136.0,4080.0,7232.0,882.0,1594.0,1562.0,2870.0,10271.0,20000.0
52.0,635.0,1197.1101009405024,1382.0,2476.0,3479.0,6236.0,1408.0,2510.0,2935.0000000000005,5304.0,2423.430765887083,4248.0,2434.0,4391.0,1123.0,1960.5720319691482,1744.1276353212224,3172.0,3006.0,5410.0,3901.0000000000005,7104.891811730737,1896.0,3486.18546224258,6655.0,12013.0,3355.0,6030.481201187851,919.6077227219521,1700.0,5707.0,10184.346382328973,2245.0,4118.0,1340.0,2349.0,4571.0,8297.0,2198.0704345562217,3897.0,6256.395685686401,11295.0,1798.0000000000002,3267.1430126594414,1788.0000000000002,3229.0,2787.0000000000005,5073.995269732457,4281.0,7779.000000000001,638.0,1124.8015346947689,4160.000000000001,7222.42396535127,1130.0000000000002,1981.0000000000005,2982.0,5374.102611520082,2368.0,4289.793481022989,2473.0,4376.0,4364.0,8002.717054726751,9395.542703499817,16889.0,8142.0,14782.000000000002,599.0,1156.8904979836038,4132.0,7311.682546850917,899.0,1612.5840675081538,1587.0,2898.4342462883515,10271.000000000002,20000.000000000004
53.0,645.0,1214.0,1394.0000000000002,2507.0000000000005,3534.0000000000005,6316.0,1433.0,2538.0,2967.0,5367.0,2457.0000000000005,4302.777334266352,2458.0,4448.516703104773,1139.0,1985.0000000000002,1758.0,3203.0,3058.0000000000005,5488.000000000001,3959.0,7185.0,1930.043068531427,3523.0,6738.999999999999,12122.8341443395,3411.0,6091.999999999999,930.0000000000001,1726.8930041886092,5807.0,10305.0,2280.0,4178.0,1352.0,2370.0,4633.254179110267,8406.0,2225.0,3933.0,6363.089852235677,11437.0,1836.0,3308.0,1809.2037727359782,3255.0,2836.0,5117.0,4350.08913398802,7863.0,643.0,1138.0,4215.0,7293.0,1138.0,1999.0,3016.0,5429.461825376828,2404.0000000000005,4337.737403004639,2507.699503706215,4419.0,4427.0,8108.696228903,9517.0,17091.0,8279.0,14979.999999999998,616.0,1183.0,4183.0,7392.672997787503,912.0000000000001,1635.141218097196,1605.9999999999998,2926.395463533292,10271.0,20000.0
54.0,662.0000000000001,1230.0,1406.0,2539.0,3593.0,6384.6417622253475,1453.0,2571.0,3006.0,5422.000000000001,2489.0,4355.0,2493.0,4493.0,1162.0,2004.9999999999998,1773.9999999999998,3232.0,3108.0,5544.0,4037.968835691597,7269.000000000002,1956.0000000000002,3560.0,6841.000000000001,12272.085490487661,3456.0,6155.0,946.0,1753.4264891004227,5898.0,10412.579369047871,2318.0,4228.066102374499,1363.0,2394.725482131823,4695.0,8501.818827229574,2247.0000000000005,3961.000000000001,6459.0,11548.0,1869.9999999999998,3352.0,1830.0,3285.0,2867.0,5179.0,4406.0,7960.0,647.3247751316245,1150.0,4265.000000000001,7380.000000000002,1143.0,2012.0,3049.0,5476.999999999999,2438.0,4391.9625354709315,2548.0,4469.483025959851,4501.786703192394,8220.0,9626.0,17299.0,8396.0,15138.0,632.0,1208.0,4225.0,7478.0,929.0,1655.179457365212,1623.72010385681,2958.0,10271.0,20000.0
55.0,672.0,1245.2968205633058,1429.6584054667314,2568.0,3641.4006403251706,6455.0,1476.0,2590.0,3046.0,5476.83241163033,2520.0,4396.0,2521.9437335513585,4541.0,1180.0,2019.0000000000002,1797.9999999999998,3260.9999999999995,3156.0,5597.0,4086.0,7333.313634312177,1977.0,3590.0,6922.0,12409.157051663897,3501.0000000000005,6217.0,957.0,1782.8096241541812,5956.756846757171,10517.0,2338.0,4274.0,1375.0000000000002,2416.0,4774.0,8606.49063168721,2274.0,4006.441403483269,6542.0,11668.0,1908.0,3397.0,1848.0,3313.0,2909.0,5222.0,4458.568804701199,8044.000000000002,655.0939275037489,1161.0,4313.999999999999,7463.410188594897,1154.0,2032.0,3080.0000000000005,5531.0,2475.9999999999995,4449.0,2572.000000000001,4522.000000000001,4595.0,8330.0,9755.0,17510.692251545715,8513.0,15336.0,647.0,1226.0,4276.587070609667,7559.0,939.0,1678.0000000000002,1650.0,2988.0,10271.0,20000.0
56.0,685.1482043305444,1260.0,1450.0000000000002,2599.0,3695.0,6538.705596603194,1495.0,2621.0,3085.0000000000005,5538.000000000001,2555.2462469132315,4436.0,2558.0000000000005,4587.906078372607,1192.0,2037.9999999999998,1815.0,3297.023287334151,3204.0,5654.0,4132.0,7413.108272345635,1997.0,3617.7804415162573,7006.0,12542.0,3544.0,6282.0,974.2286308356844,1809.0,6030.0,10643.964677031581,2376.0,4318.0,1394.0,2438.0,4836.0,8694.0,2294.0,4040.0000000000005,6626.0,11788.0,1938.0000000000002,3448.1641289942645,1871.0,3343.0,2939.0,5277.0,4508.0,8133.050363086082,661.0000000000001,1176.0,4372.0,7549.0,1164.0,2047.0,3118.0,5583.999999999999,2500.0000000000005,4508.95982980773,2596.0,4572.885330417639,4666.0,8445.0,9872.000000000002,17696.077638524803,8615.370735957638,15520.0,663.7407408809956,1245.0,4337.0,7632.0,952.0000000000001,1695.6936884869083,1677.0,3023.255003142251,10271.0,20000.0
57.0,698.0,1274.0,1471.0,2613.2706280278244,3749.0,6592.26766822348,1516.0,2649.0,3132.0000000000005,5595.821266408192,2588.0,4490.0,2587.0,4647.0,1204.0,2060.0,1837.0,3327.8711610839155,3244.0,5716.0,4190.088096527843,7487.000000000002,2016.0000000000002,3656.0,7086.0,12681.0,3590.0,6350.0,994.7756053958683,1837.0,6111.0,10752.306690589783,2406.0,4364.5204477010675,1404.0000000000002,2459.0,4900.0,8773.0,2315.0,4064.398498661661,6703.0,11888.0,1975.0000000000005,3501.0000000000005,1885.0,3377.4343001858697,2977.0,5331.0,4561.21329749278,8203.0,666.0,1188.0,4410.0,7621.616685791385,1172.0,2063.9758817093625,3159.0,5646.342374246338,2530.0,4558.0,2627.0,4618.0,4733.0,8553.0,9983.0,17890.546738772144,8722.0,15695.000000000002,680.0,1270.0,4392.0,7704.0,964.0,1713.4797171532339,1696.0,3053.8898574210293,10271.0,20000.0
58.0,710.0,1290.0,1486.0,2636.839629786454,3809.0,6663.0,1533.0,2674.800322346654,3159.7069594922596,5644.0,2623.0,4531.0,2624.0,4691.0,1219.0,2073.0,1859.820132659924,3356.0,3279.0,5776.999999999999,4239.0,7555.000000000001,2040.0000000000002,3689.132560817414,7162.338029923887,12823.0,3631.0,6401.0,1014.5085090324015,1870.0,6173.0,10847.0,2447.0,4397.0,1420.450069206582,2481.0,4962.0,8853.199648472488,2337.0,4101.516320554323,6764.999999999999,12013.941586695111,2002.0000000000002,3548.8212478952246,1902.0,3418.621983313973,3014.0,5368.359909745497,4621.0,8281.0,677.0,1209.2232860852669,4459.0,7694.0,1179.0,2074.0,3196.0,5696.0,2548.353385850757,4600.0,2653.0,4662.0,4801.0,8653.117582669274,10116.045650076741,18087.0,8830.0,15869.0,692.0,1284.908945585117,4440.0,7774.615971125311,976.0,1733.0,1724.0,3084.0,10271.0,20000.0
59.0,724.0,1307.0,1501.6127095253012,2662.0,3842.0,6740.0,1547.0,2702.902558915066,3203.0,5694.0,2654.0,4575.346151229198,2663.0,4730.734433945201,1231.0,2091.0,1881.0,3375.0000000000005,3328.5302075550326,5830.0,4295.29547388916,7617.0,2067.5084607280687,3728.0,7256.0,12949.560544153766,3667.0,6463.0,1028.0,1899.0,6251.0,10939.0,2473.0,4436.0,1431.0,2495.0,5027.0,8944.526497179626,2361.0,4135.0,6841.0,12116.0,2026.9999999999998,3605.0,1915.0000000000005,3447.000000000001,3054.0,5426.0,4670.649199875668,8362.0,685.0,1225.0,4514.0,7780.0,1187.1854260520377,2089.0,3240.9902628345526,5746.0,2589.0000000000005,4663.000000000001,2680.0,4708.970531277428,4862.0,8755.942725189494,10251.0,18264.688097781232,8939.0,16030.0,703.0000000000001,1304.9823685604265,4483.0,7851.0010619807035,989.0539871533082,1756.0,1744.0,3112.150056778667,10271.0,20000.0
60.0,733.0,1321.0,1524.0,2695.0,3885.0,6801.0,1566.0,2726.190611844668,3234.570977097581,5742.0,2680.0000000000005,4616.0,2695.0,4781.0,1240.0,2104.9826946458948,1893.0,3397.0,3375.0,5883.000000000001,4341.653620553203,7683.0,2083.0,3755.0,7325.000000000001,13079.000000000002,3708.219039844328,6530.0,1045.773038231703,1928.0,6319.0,11035.296862481286,2504.0,4475.000000000001,1440.5704915499246,2523.0,5087.0,9037.777493229163,2377.0,4175.425504965147,6908.0,12222.131871164194,2051.249254636755,3647.0,1934.0,3470.2338757555262,3078.0000000000005,5475.306307002934,4730.546951788558,8439.0,692.0,1248.5173056789354,4568.0,7847.0,1196.0,2103.034788023893,3271.0,5792.0,2615.0834112410175,4712.0,2705.9999999999995,4756.0,4929.0,8853.0,10367.0,18459.0,9067.0,16215.096364190133,716.0000000000001,1325.6131090605836,4537.000000000001,7917.0,1005.0,1770.9433681180158,1761.0,3142.0,10271.0,20000.0
61.0,743.0000000000001,1336.9955688365603,1536.9999999999998,2716.9522865224562,3926.0,6866.000000000001,1582.0,2756.0,3267.0,5800.0,2704.9999999999995,4663.799319080586,2726.0,4817.0,1248.0,2119.393473105576,1908.0,3428.0,3421.4838929347316,5922.0,4383.0,7766.999999999999,2111.0000000000005,3787.0000000000005,7401.0,13219.0,3761.6725105316855,6578.0,1059.0,1953.0000000000002,6385.0,11143.39107181817,2527.0000000000005,4505.0,1456.0,2543.0,5143.0,9124.0,2404.0,4206.0,6978.701008519183,12335.0,2075.0,3692.0,1949.0,3501.0,3108.243246422658,5521.0,4794.172097524874,8510.0,701.0,1269.0,4611.0,7912.0,1207.860384721295,2114.0,3306.0000000000005,5828.000000000002,2638.0,4774.469333196042,2735.0,4803.912619883701,4999.816080790966,8947.0,10483.0,18618.342134708175,9163.0,16398.0,730.0,1344.3143009168673,4591.0,7974.0,1018.7897944222593,1786.0,1777.0000000000002,3171.0,10271.0,20000.0
62.0,755.711622624787,1351.0,1558.0,2740.0,3978.0,6933.741696805812,1597.0,2786.0,3298.0,5853.999999999999,2740.5398252036466,4710.0,2744.0,4861.0,1260.0,2135.0,1918.827705693036,3462.0,3466.0,5986.411456575974,4428.517729491325,7842.0,2140.0,3817.0,7473.977996430339,13344.0,3796.0,6626.0,1080.0000000000002,1970.479781832763,6461.0,11249.0,2555.000000000001,4534.8002583437365,1470.0,2561.0,5187.0,9190.0,2433.0000000000005,4232.0,7046.0,12434.578105628627,2098.259478934355,3745.0,1976.0,3536.948189291428,3134.0000000000005,5565.0,4848.0,8584.0,705.5837728398365,1286.0,4655.0,8006.0,1221.0,2125.0,3324.0,5880.85529477142,2668.0,4824.4080419226775,2770.0,4846.955221186383,5066.0,9045.996497860426,10606.0,18769.0,9296.0,16537.0,740.5822634181598,1361.0,4641.30670105322,8029.0,1029.0,1804.958207488265,1794.0000000000002,3205.0670998560686,10271.0,20000.0
63.0,768.0,1364.0,1568.0,2758.0,4011.0,7000.788682066654,1616.0000000000002,2800.8141387152527,3328.0,5893.9460206575195,2762.0,4740.502075799637,2766.0,4898.0,1270.0,2148.9538852174614,1941.0,3484.9999999999995,3492.728385915656,6026.0,4477.0,7898.821631156505,2166.0,3848.0,7565.000000000002,13509.000000000004,3830.0,6676.0,1098.0,1994.6566232301284,6522.0,11334.0,2583.0,4574.0,1492.0,2581.8245734387087,5220.374425251812,9258.0,2454.0,4269.0,7110.000000000001,12562.0,2125.0,3791.000000000001,1995.0,3575.0,3156.0,5602.000000000001,4897.2877954161195,8653.0,715.9999999999999,1302.9320954001043,4703.0,8067.3684704081,1230.0,2134.0,3353.0,5925.119961980805,2706.0,4871.0,2792.0,4882.607980646447,5121.0,9138.0,10705.123525657353,18928.0,9400.0,16715.119999068695,750.0,1388.1416006603938,4683.0,8084.0,1050.0,1821.0,1808.0,3235.0,10271.0,20000.0
64.0,778.0,1383.0,1582.0,2781.6564139478523,4054.9999999999995,7063.0,1626.0,2825.0,3365.078523871708,5941.0,2789.0,4793.0,2793.0000000000005,4937.0,1280.0000000000002,2165.0,1953.0,3517.0000000000005,3523.0,6063.0,4508.028709152229,7967.000000000001,2190.0,3891.9999999999995,7646.0,13648.24403072048,3860.000000000001,6730.296720512295,1112.0000000000002,2014.329473458264,6579.0,11432.474143692274,2596.0,4619.0,1501.0,2607.0,5276.000000000001,9318.000000000002,2471.778041684339,4292.0,7183.0,12645.842317194434,2154.0,3836.0,2019.293296710076,3610.0,3188.0000000000005,5659.000000000001,4954.055004479217,8735.0,729.0,1312.0,4742.0,8141.0,1238.688940086465,2146.0,3381.0,5971.0,2742.0238510421336,4924.0,2822.0000000000005,4920.000000000001,5182.468963931591,9222.0,10833.0,19119.0,9513.0,16891.0,767.0,1410.0634479596665,4720.783479213038,8142.0,1061.0,1830.130652700218,1828.0,3265.0,10271.0,20000.0
65.0,789.0,1400.7456022949136,1596.0000000000002,2807.0000000000005,4093.0,7129.7143869040665,1641.0,2850.298047604183,3399.7518188658896,5983.0,2819.0,4848.0,2821.693566867098,4969.0,1285.0,2180.0,1968.0,3540.0,3560.837204188105,6105.000000000001,4551.000000000001,8042.0,2210.0,3921.3112400503524,7741.0,13776.000000000002,3895.66207407176,6786.0,1129.0,2034.0,6645.000000000002,11531.000000000002,2622.0,4649.0,1513.0,2625.9999999999995,5330.0,9398.0,2482.0,4322.0,7238.0,12730.041667803544,2187.0,3886.0,2035.0000000000002,3631.0,3221.0,5704.0,4997.0,8794.0,741.0,1328.0,4796.463953274607,8211.0,1248.0000000000005,2153.0000000000005,3419.0,6008.0,2779.0,4970.0,2854.0000000000005,4976.905666287266,5250.0,9308.0,10934.105312073825,19266.0,9617.0,17049.0,780.9999999999999,1423.9321888395632,4749.0,8188.042295143152,1072.0000000000002,1844.2374031247164,1845.0,3292.0000000000005,10271.0,20000.0
66.0,799.0,1422.0000000000002,1609.0,2833.0000000000005,4141.0,7202.746508314007,1661.0,2876.0,3431.0,6031.0,2844.0,4892.4327522454205,2850.0,5000.0,1293.0,2192.0,1979.5045751436492,3558.0,3593.9999999999995,6154.999999999999,4597.0,8101.800254369478,2226.0,3951.0,7805.000000000001,13906.000000000002,3928.0,6833.0,1135.0,2048.0,6696.0,11624.999999999998,2650.0,4684.0,1526.0,2642.8582908396734,5387.0,9458.0,2494.0,4351.348007992022,7297.0,12829.000000000002,2220.0,3928.696339572483,2047.0,3656.0000000000005,3246.0,5751.0,5039.000000000001,8846.937189213384,746.0,1340.3062650677655,4844.0,8283.0,1252.0,2164.0,3445.0,6043.0,2814.0,5016.3144040953575,2884.0000000000005,5006.0,5315.0,9404.0,11026.0,19425.0,9714.0,17201.0,787.0,1447.0000000000002,4792.699008892046,8244.0,1080.0,1858.0,1859.0,3325.0,10271.0,20000.0
67.0,809.0,1438.3249768520768,1623.0,2849.0,4178.935013601127,7266.0,1680.0000000000002,2900.9531844425405,3459.7613031099568,6072.0,2869.0,4937.0,2877.0,5046.689586844775,1304.0,2205.0,1998.0000000000002,3589.999556253825,3629.0,6187.437572521192,4648.000000000001,8154.0,2247.0,3980.382176063918,7890.010214695886,14060.0,3964.8725332554727,6874.0,1150.0,2079.4367437031206,6764.000000000001,11706.913430873206,2675.0,4713.0,1546.0000000000002,2668.6937384842713,5442.571235571377,9530.0,2520.0,4378.0,7356.000000000001,12909.97239818847,2240.0,3972.8221101811882,2072.848033170113,3687.000000000001,3282.0,5789.0,5094.447826387954,8910.0,760.0000000000001,1358.0,4889.0,8347.000000000002,1254.0,2174.0,3473.0000000000005,6081.431452743927,2848.0,5057.0,2907.0,5040.897186993616,5361.0,9497.60050939421,11124.380398453928,19569.0,9824.0,17356.0,803.0,1469.0,4831.000000000001,8287.737049236428,1089.0,1883.9999999999998,1879.0,3366.0,10271.0,20000.0
68.0,815.0,1456.2053287610916,1634.0,2880.0433198713185,4211.0,7335.0,1698.0000000000002,2920.0,3483.0,6118.547255032434,2891.0,4989.0,2901.0,5092.221618570303,1311.0,2218.0,2015.0,3617.0,3663.0,6216.37888908441,4687.0,8192.0,2267.0,4015.0000000000005,7974.0,14196.169365772894,4005.9999999999995,6917.732887026272,1164.9503144096125,2110.0,6819.207835472898,11781.0,2704.0,4737.0,1557.9999999999998,2689.0,5474.0,9592.126520840704,2539.0,4405.5962419628295,7412.0,13013.0,2270.0,4021.521918097195,2085.0,3724.0,3314.0000000000005,5832.0,5127.0,8982.263249930402,768.0,1373.0,4924.0,8406.0,1261.0,2182.5881058960776,3492.0,6115.0,2876.0,5101.0,2934.9999999999995,5084.985751414024,5416.0,9591.0,11226.438671672855,19716.0,9950.0,17493.0,815.0,1508.0,4875.277563055258,8330.0,1104.0,1898.0,1892.0,3393.241739881232,10271.0,20000.0
