time,cumulative confirmed cases - run_1,cumulative total cases - run_1,cumulative confirmed cases - run_2,cumulative total cases - run_2,cumulative confirmed cases - run_3,cumulative total cases - run_3,cumulative confirmed cases - run_4,cumulative total cases - run_4,cumulative confirmed cases - run_5,cumulative total cases - run_5,cumulative confirmed cases - run_6,cumulative total cases - run_6,cumulative confirmed cases - run_7,cumulative total cases - run_7,cumulative confirmed cases - run_8,cumulative total cases - run_8,cumulative confirmed cases - run_9,cumulative total cases - run_9,cumulative confirmed cases - run_10,cumulative total cases - run_10,cumulative confirmed cases - run_11,cumulative total cases - run_11,cumulative confirmed cases - run_12,cumulative total cases - run_12,cumulative confirmed cases - run_13,cumulative total cases - run_13,cumulative confirmed cases - run_14,cumulative total cases - run_14,cumulative confirmed cases - run_15,cumulative total cases - run_15,cumulative confirmed cases - run_16,cumulative total cases - run_16,cumulative confirmed cases - run_17,cumulative total cases - run_17,cumulative confirmed cases - run_18,cumulative total cases - run_18,cumulative confirmed cases - run_19,cumulative total cases - run_19,cumulative confirmed cases - run_20,cumulative total cases - run_20,cumulative confirmed cases - run_21,cumulative total cases - run_21,cumulative confirmed cases - run_22,cumulative total cases - run_22,cumulative confirmed cases - run_23,cumulative total cases - run_23,cumulative confirmed cases - run_24,cumulative total cases - run_24,cumulative confirmed cases - run_25,cumulative total cases - run_25,cumulative confirmed cases - run_26,cumulative total cases - run_26,cumulative confirmed cases - run_27,cumulative total cases - run_27,cumulative confirmed cases - run_28,cumulative total cases - run_28,cumulative confirmed cases - run_29,cumulative total cases - run_29,cumulative confirmed cases - run_30,cumulative total cases - run_30,cumulative confirmed cases - run_31,cumulative total cases - run_31,cumulative confirmed cases - run_32,cumulative total cases - run_32,cumulative confirmed cases - run_33,cumulative total cases - run_33,cumulative confirmed cases - run_34,cumulative total cases - run_34,cumulative confirmed cases - run_35,cumulative total cases - run_35,cumulative confirmed cases - run_36,cumulative total cases - run_36,cumulative confirmed cases - run_37,cumulative total cases - run_37
10.0,233.2360641982724,328.0,117.4447440927978,196.43772694296104,56.86686148767052,113.51350055087414,20.553586197397706,30.93361391416164,69.401338774436,90.87840835442535,45.16377069905337,52.997990100569154,99.99999999999994,183.48341783497426,170.0000000000001,323.57131175252334,86.15172667729763,144.49711015654725,34.99999999999994,38.93073123082877,88.00000000000006,139.07065492537936,59.0,91.52676930528617,179.0,375.8506068915358,32.22923221835384,68.46150524135521,1.0000000000000036,5.701275948171897,146.0,258.6192848125884,37.660871340173856,47.82525651454807,56.635889018228966,108.0,42.0,71.09153015062964,86.50103932018499,121.0,98.48190161349453,168.4461581019625,42.0,82.28098097350369,38.33809205171633,104.04052891515084,23.95341763128772,36.00000000000006,187.56768003929187,311.6384112273736,85.16703348470315,129.46415762637434,89.26626832775753,151.8584260354412,81.36885252134334,151.375256685021,114.99999999999989,262.58822468368635,14.979610279198582,19.300026929978287,17.0,29.122389929261033,173.69384144905985,269.4081058301799,53.47975217353826,111.0,30.279047909283747,44.57753920874279,185.21000660141033,304.54225898856384,55.92042838030616,102.04168880522298,24.00000000000003,49.92162185874463
11.0,193.6626446391474,339.7723221169431,143.60999094896272,219.0,67.13313851232948,106.60875317997329,23.337176416671184,17.999999999999943,60.0,106.3333571616406,33.00000000000003,46.506670743346035,105.0,191.78762010863102,230.03964508893262,303.9043506347871,86.84827332270237,137.0425153870649,34.00000000000003,45.00667775458419,86.36233828877909,116.21255252465448,52.6613866000755,78.53677384641878,227.99999999999977,335.3813024017609,50.77076778164616,69.27813025952048,3.7454573298457774,5.149423729168518,143.4139849541525,250.9088155957861,40.339128659826144,59.16270682631068,60.266108989945394,84.0,27.0,78.13554821466539,78.52941777965361,151.78416856196668,117.51809838650547,184.26569707130875,39.0,65.35031143391177,64.50349224287936,105.95947108484916,18.469779045344836,31.999999999999943,188.4323199607079,273.13278172807577,74.57742988413173,144.53584237362566,90.00000000000006,162.4832312781548,88.0,144.74769384230012,154.0,245.8465571585948,13.020389720801418,30.228956503367954,16.0,36.98540845113126,176.89200558019115,318.5918941698201,66.32012161102176,105.0,15.720952090716253,41.71362143580893,177.92425530314654,282.45774101143616,61.0,71.18824939151,25.445695476606232,41.79683454173653
12.0,217.0,322.81708887431205,135.76051524630213,189.0,73.0,71.96461998021027,20.109237385931124,38.12751553635718,71.0,121.72593870808669,28.14163586218217,51.4953391560847,127.68000168821709,151.70335398580755,193.96035491106727,291.33649190232745,100.0,143.66203800563676,28.00000000000003,39.96044170896721,74.63766171122097,110.9519258007906,59.40857065725612,71.0,212.69580085816892,379.1780534920035,37.0,79.6534223580644,0.25454267015421905,6.492728725345344,166.5860150458475,256.16079438497945,33.705400087032444,56.83729317368932,66.14758348379297,75.8426423328142,29.070316740145017,67.63789741115943,96.00000000000011,150.86547134065836,106.0,156.32587649987954,23.676963411463248,67.13117354089502,58.49650775712058,95.0655721702451,21.61127572034161,32.25163210994532,190.05617017751024,279.86721827192423,64.42257011586821,105.1626911367523,83.0,156.61157407329733,98.0,144.48066950666566,149.0,262.98166644532967,16.000000000000014,19.089830165260878,9.999999999999986,19.326125105124277,185.10799441980885,297.48560220062245,68.12792529893932,105.0,22.0,47.561722992563205,168.50512668560236,281.0,43.0,85.40278729064858,38.76721134607092,47.999999999999886
13.0,215.88952836720728,325.41058900874486,122.51044909032828,196.00000000000045,57.83367539758365,84.42662683981644,18.99999999999997,29.549922086134643,76.00000000000011,97.74287109589568,37.85836413781783,51.35667213163845,99.09464576681171,162.0,211.0,302.09901939705287,99.00000000000011,122.12517536367022,31.99999999999997,45.44477283258857,65.99999999999977,120.97959459336857,51.965213556653964,95.0,215.30419914183153,363.5706178692699,47.0,75.34701007284275,2.273781494760282,7.507271274654656,156.99999999999977,257.88749880695605,41.55145755461632,59.000000000000114,51.314744252200796,81.1573576671858,36.92968325985504,67.84635992113283,83.99999999999977,155.22590457448814,105.0,157.8310131641424,53.32303658853675,72.65290700343348,59.00000000000006,101.3230054807018,20.75949552506546,31.74836789005468,175.94382982249022,282.87962484945456,73.0,127.0924221353821,80.00000000000011,135.09719616864163,92.05585538503976,156.39637996601323,150.0,222.81343202108064,17.74110603464696,20.681213331371225,15.000000000000014,28.709058574706546,187.0,296.5862438124059,65.39990492527158,101.01137318477595,23.175326819798954,36.72465557162786,175.5706180112511,288.4317438698754,61.603695506633585,102.36727451261845,31.787093177322873,43.917887305115755
14.0,215.11047163279295,330.7878402351689,143.7728318735708,184.99999999999955,59.16632460241635,86.0665297231667,21.11840044845141,17.322562377508234,78.0,98.31852342992102,40.13393432131517,65.64332786836167,103.2253525449712,155.9593690742413,190.00757871775772,262.56448870062013,64.99999999999989,118.31436528002905,27.0,45.52929400368134,92.0,120.14491338410153,52.96482918601441,76.88216817988427,235.99075199465528,310.4293821307292,44.0,52.997272057138844,3.726218505239718,6.003295416268543,155.98196365017816,243.95170680806496,31.743142358351236,59.515352326559764,57.685255747799204,83.50171304120113,57.04053465551914,67.1536400788674,81.62163977699993,137.12445552288682,110.0,176.47861848700813,43.0,85.93481988609165,59.99362031589419,85.6114223490531,23.24050447493454,31.49431589600249,204.99999999999977,295.33021082166124,79.0,124.3922740025655,89.99999999999989,157.21995452184,103.94414461496024,129.4421229490431,184.0,258.6007236101382,12.661454669335058,20.0,18.0,29.949238802678053,185.0,284.0340966706335,69.0,106.29851755008985,28.970208630436275,32.0,192.00000000000023,267.3382599548995,53.521444300866904,97.00000000000023,36.33195420185001,51.082112694884245
15.0,216.99999999999977,296.4473507382072,122.81683162172885,176.00000000000045,45.11621675957224,89.9334702768333,18.88159955154859,29.28097779908603,65.99999999999977,83.96139851561634,36.50153016492749,75.0,88.0,154.2975427120764,200.53473669249775,292.0,94.99999999999989,122.65473232767454,36.0,36.05800455672079,71.00000000000023,127.94293596725902,49.69107609379739,75.11783182011573,224.47728429410745,341.0,36.8943764587616,62.72416525243375,1.7091046227993658,7.996704583731457,147.52171853475943,245.99999999999955,34.0,46.96680106554777,61.0,94.64080751956794,41.332634723278034,68.0,79.37836022300019,124.44283360499958,96.92775055529864,165.09879477766117,46.00000000000006,61.60236000758459,58.00637968410581,100.57002590309708,14.000000000000028,37.73039164365957,189.31542493561778,244.7901643288842,77.21554225264026,114.3526127253001,108.00000000000011,142.90062938620804,109.0,128.3433129265054,144.0,251.31486544990685,8.597439296017967,18.99698821036168,11.0,31.55753233575598,174.91226684170988,291.89405731633815,58.000000000000114,105.40426829296575,25.85446454976477,27.47455504673576,166.22094730152617,280.229996175226,53.25537771289356,82.99999999999977,34.66804579814993,41.935113365902225
16.0,216.0,327.2340332506783,114.08463712630942,198.95825419803714,78.88378324042776,80.36777954595345,16.0,41.026133853169085,64.37376021179796,108.03950273441433,37.364535513757346,59.24565675985855,132.00000000000023,142.3242571607143,174.7361696761427,274.0,82.64555204078158,113.20117363592453,36.0,26.01169277438271,67.5268496256748,114.98063025448027,56.82146062635536,69.0,221.0455916780943,302.0,46.1056235412384,64.5575317858536,2.290895377200634,6.34595611874596,158.49631781506287,221.86137918859913,43.026531577368075,54.51784660789235,54.00000000000023,78.81768945369595,49.62683062120277,56.35635309431564,88.0,122.77102180785096,92.08484385533734,171.0,42.74977249321444,52.80991310289028,49.2937317976174,92.42997409690292,19.99999999999997,20.66470343038759,165.62870203038688,271.0,72.11959892306868,112.0,86.99999999999966,160.26745812850322,97.54521985271617,145.2145641244515,164.0,228.75405479625715,13.0,17.41905563876054,22.177943919538194,36.428374327789356,163.08773315829035,295.7693638020273,73.25344196180367,93.28584097216844,32.298658563042636,38.52544495326424,183.7790526984736,264.96036906553763,64.61948247960595,92.554954001959,34.55703808462397,38.064886634097775
17.0,176.0,311.2634274612583,120.0,184.13090667912047,59.726148008010455,86.63222045404655,20.0,26.724510808825585,45.626239788202156,102.02150294811781,29.591216943967197,50.75434324014145,86.0,163.0618669616888,169.72151491360182,283.39877880149106,96.35444795921853,111.50688051618363,21.0,54.06776244243565,73.47315037432509,123.62052814175058,49.48746327984725,92.51955393411367,203.48637203314274,291.8284943962117,42.0,62.695470474192234,4.000000000000007,6.627340846979706,141.99999999999977,232.42683099012447,34.973468422631925,57.60327320427473,53.99999999999977,86.1862026833594,47.60314703546862,50.643646905684136,87.65135229767066,138.78614458714947,95.15866237445198,175.0,37.25022750678551,68.6952898546624,65.70626820238272,97.43271793266467,16.38976491736571,34.11058902995035,166.05587303399534,277.3916052280383,66.66485882429117,108.78364610087647,100.00984267352601,131.56153040791378,92.45478014728383,124.65796460861657,145.0,218.07001214399406,13.0,18.7393246084942,16.822056080461806,26.772464131724178,194.99999999999977,275.16616210855136,58.74655803819621,86.82852447930827,15.870272607173774,36.0,145.0,277.52819866191203,53.999999999999886,65.38840131955408,27.44296191537603,30.437563725147584
18.0,189.0,314.57098057183157,103.00000000000023,200.25512813988325,52.273851991989545,85.0367928448552,18.0,21.949981918761978,61.0,85.45061000119995,32.4087830560328,55.349138623358385,94.99999999999977,163.4720376198211,188.0,266.3639900627304,69.0,114.67776029861216,28.0,32.97344893698289,85.0,127.37947185824942,50.0,82.49409633893197,226.47942715966474,353.1715056037883,34.30146815354442,69.74699773995394,4.0,3.937570417007521,159.42286666051768,225.7117898212764,29.006644277295663,55.39672679572527,50.10184924153771,83.85358730217558,39.39685296453138,62.454202997326774,102.62781646982967,110.0,107.82874321491204,161.48152780728924,49.51886131765605,68.3047101453376,61.314747081347264,86.56728206733533,16.61023508263429,33.3389877404295,185.0,265.0816396158298,61.999999999999886,118.70881363894387,78.99015732647422,147.69203604211407,92.86377517044639,131.34203539138343,155.02931931678654,225.01428493445837,14.185461402487931,28.84463154238358,16.99999999999997,27.82999705880161,171.0,274.23458224028127,58.0,111.08011066535482,21.831068829783646,36.312977297412885,167.0,286.93815546333644,67.00000000000023,97.05193095193295,20.60407794484388,34.562436274852416
19.0,195.0,286.1047853480577,128.99999999999977,163.88072979811704,47.0,77.38121658094065,19.74914122136539,22.01839562015732,54.000000000000114,83.2046452707923,31.53898051203805,61.650861376641615,85.0,138.90334469828576,174.0,274.29050834185455,79.0,135.68820101388928,19.0,40.6236142707711,76.0,115.4682928027969,45.0,80.261390301637,204.52057284033526,305.6982845812763,42.69853184645558,49.283368480164654,4.328739318207248,10.089132617266813,156.57713333948232,234.8357987114332,33.097917548209466,44.0,42.944066610395794,90.00000000000023,41.0,61.23479584287861,88.16531140838129,118.0,95.0,181.42741337230882,43.172969533857895,61.0,61.68525291865262,81.95806220706436,24.0,33.57796766494312,161.00844202912003,241.526755156131,78.00000000000023,115.89327197955436,97.18650948362392,146.30796395788593,72.13622482955361,117.16135714551683,144.97068068321346,203.79564489345285,12.814538597512069,18.33340601105988,14.000000000000028,30.566275013114364,183.0,259.47107735191,81.00000000000023,100.90220389123988,23.999999999999943,42.334803437296614,190.0,265.08427041268624,66.8510861767495,97.00471372655443,27.29897030668627,44.0
20.0,173.0,280.1803070553997,110.8337679020733,169.77498118484164,58.06959309392869,80.58199057420416,9.250858778634608,27.92494584705082,69.99999999999989,76.4746467790228,38.46101948796195,60.3490929663908,90.79409674066869,131.98158177317237,178.0,281.0650003726987,65.0,100.09218714276221,21.000000000000057,41.14414849694708,82.68125440919857,111.5317071972031,47.0,90.99540883634495,200.0,319.9524372044725,37.13660365639339,62.716631519835346,6.671260681792745,5.8629423692039495,151.0,192.2257125977858,29.89543817449487,47.04930386382807,60.9540841480665,70.5287860433616,32.38162737720074,57.311001159794614,76.55551982411839,107.05648387153178,104.0,167.2187614191871,38.202316082118614,64.0,56.000000000000114,95.9707039320806,23.0,30.964711421480615,199.99155797087997,246.16061642968907,68.44771916575792,92.61426828062531,93.81349051637608,141.86399242653624,91.0,114.23232272467476,130.0,221.37551377460204,11.172329752563769,16.66659398894012,19.581488618448986,27.83126379635985,161.0,269.65628006867064,53.57331015608429,96.18916096409703,30.96716411597066,30.352219265290614,192.00000000000045,272.63064454372216,44.54543811161,92.99999999999955,26.742721351291777,31.0
21.0,213.00000000000045,292.0236988404977,97.94452796483165,177.0,40.40063037531786,81.00000000000045,16.0,34.922083552526146,57.55772172219645,80.84859500086759,33.000000000000114,70.0415885324021,89.20590325933131,128.15566390577123,169.0,249.78622341804476,82.40838802834969,108.03497102855272,29.999999999999943,45.722186397729956,79.31874559080143,107.78336262458743,48.276220481891755,60.729550588972415,214.0,348.34927821425117,33.86339634360661,61.62086392949459,6.0,7.449390347240808,149.0,216.54657795380263,27.39370495886044,50.950696136172155,47.0,76.47121395663862,34.00975229041455,48.0,79.0,127.56341276793137,100.0,165.61664121779722,38.105853066367445,59.77488564849796,41.999999999999886,106.49031275438574,22.0,32.53249829863864,176.0,242.36292508577208,75.55228083424186,98.39435459233027,78.0,133.33469524934617,82.34864877469909,125.60632012980841,139.0,201.26624110501052,10.010734604108734,19.0,23.086449358776463,25.0,196.0,271.7025344285594,54.42668984391548,103.77812181678337,28.732730609412215,35.999999999999886,173.0,240.87812070274867,58.68708663707491,64.0,17.389851738474192,44.0
