reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
6.049232451239323,0.24332480031525577,0.3333333333333333,0.5,1.3769846694561414,0.7722830642621545,0.05689548631898377,0.8703455266175699,0.0,1.0028599307099684,5.041027042699437
5.633551741066141,0.2165946502811604,0.3333333333333333,0.5,1.5990739477353073,1.0448359832051013,0.08663002018925255,0.9800128508850928,0.0,0.8407715530037503,4.6946264508884505
5.879468866674034,0.23676134837615972,0.3333333333333333,0.5,2.301577711618115,0.722167157245057,0.06143418223773152,0.9323661701861157,0.0,0.9264470230920526,4.899557388895029
6.332479023720263,0.21981488116161954,0.3333333333333333,0.5,1.3224225731009724,1.3224225731009724,0.08064932607552787,0.9789835719160765,0.0,0.9936990460078701,5.277065853100219
5.942950984606882,0.23206577334905854,0.3333333333333333,0.5,1.1451081210117904,1.0554548941232857,0.09720585486406483,0.8095669237830698,0.0,0.9860451404391785,4.952459153839069
6.200375533040917,0.22796757096814568,0.3333333333333333,0.5,1.3782749102325798,0.9037425257634022,0.09072037061691124,0.9914722721890674,0.0,0.9521221165003142,5.166979610867432
5.8740397735613685,0.24678314380671273,0.3333333333333333,0.5,1.2948856862155655,0.82768721739512,0.0696188086173838,0.8378961743224072,0.0,1.0028926047111184,4.895033144634474
5.8767802491043355,0.2044200405208295,0.3333333333333333,0.5,2.2696066571754945,1.3050479764845782,0.08305143819969468,0.8963543127694772,0.0,0.8681071054646774,4.8973168742536135
6.465510620705873,0.22417992898107075,0.3333333333333333,0.5,1.2865318606867544,0.7609672535742795,0.0732398174326766,0.9514209657177196,0.0,0.9653671992632952,5.387925517254894
6.339925854836674,0.20516014845120506,0.3333333333333333,0.5,1.2628540166913922,0.8000545323315482,0.09671019115380443,0.8435637675525913,0.0,0.8954749883356848,5.283271545697229
6.411087768984534,0.24313572814016837,0.3333333333333333,0.5,2.4729438726902644,0.6406008625421573,0.07630598918614698,0.9714473657900382,0.0,1.013091589779818,5.342573140820445
5.615606780513503,0.2404611323052304,0.3333333333333333,0.5,1.7773919273252066,1.2547917867893579,0.0949538822122357,0.875758427895357,0.0,0.974027837165671,4.679672317094586
6.168526166788478,0.23963858686123637,0.3333333333333333,0.5,2.6260902331940605,0.8192497464548725,0.058258017677915164,0.9309688560756807,0.0,0.998244817035512,5.140438472323732
5.949359882496281,0.22439640404991112,0.3333333333333333,0.5,1.8629260872430802,0.971125254104932,0.05908695208104238,0.8455693163276061,0.0,0.9382259755850676,4.957799902080234
5.566073947936967,0.23820945356443649,0.3333333333333333,0.5,2.4667756515790877,1.2545042124084094,0.09918355934444509,0.96737878404224,0.0,0.9408262388765423,4.63839495661414
6.326938227314287,0.21316451855900093,0.3333333333333333,0.5,1.0769748979651546,1.0769748979651546,0.05898712487009177,0.832696509644268,0.0,0.9619926986067471,5.272448522761906
6.438513383684141,0.2328214572947032,0.3333333333333333,0.5,1.0218576752803843,1.0218576752803843,0.06698699116665476,0.973695187354653,0.0,1.0310613216371396,5.365427819736785
5.842236928195227,0.243490272572668,0.3333333333333333,0.5,1.8741862510126515,0.6968742251472393,0.08401517034553685,0.8053836402636394,0.0,0.9761442910189059,4.868530773496023
6.337574063656177,0.22087625630239272,0.3333333333333333,0.5,2.0197520667986564,0.7894172408068794,0.07389967805229686,0.9184753736630442,0.0,0.9442757086439393,5.281311719713481
5.5403915111547235,0.20837065541017036,0.3333333333333333,0.5,1.1862789957927107,0.8656686946846877,0.06965630913000911,0.8440704077065528,0.0,0.8012910163883674,4.61699292596227
5.912405682581015,0.20655668896587803,0.3333333333333333,0.5,1.5416931155514315,0.7474201283140027,0.09339895393211399,0.8519684232240023,0.0,0.8332515931311337,4.9270047354841795
6.452363129639862,0.23349562125047776,0.3333333333333333,0.5,1.645693302390383,1.2586248193860559,0.05902373303919689,0.8407130675907669,0.0,1.0939252254436456,5.376969274699885
5.5822234625054,0.22756536303432698,0.3333333333333333,0.5,2.455258647066873,0.9800408407892693,0.0748172228652709,0.8991093530525701,0.0,0.8832603828620309,4.651852885421167
5.863061797959481,0.20351911583521762,0.3333333333333333,0.5,1.537596838974336,0.9983028294840666,0.08589980650909636,0.9509865633404778,0.0,0.8221939066909395,4.885884831632901
5.632603785859744,0.22020884655646644,0.3333333333333333,0.5,2.6555687892067614,0.798162925745854,0.07692702622221276,0.8682359530331638,0.0,0.8484576943784876,4.693836488216453
5.530140483325403,0.22826085949931177,0.3333333333333333,0.5,1.2928583569967143,1.1919631689097832,0.06435394718739318,0.9307888232225454,0.0,0.8950540751864693,4.60845040277117
5.513385733597435,0.21515429404467418,0.3333333333333333,0.5,2.511062467651518,0.5011921921280016,0.07544817139586904,0.8116558800609592,0.0,0.7917816465902826,4.594488111331196
6.35891618722324,0.24768416612262212,0.3333333333333333,0.5,2.548952192930603,1.2419364444393008,0.09495934737640271,0.9377964249670853,0.0,1.1219090682853943,5.2990968226860335
6.235307585581834,0.21417407544804365,0.3333333333333333,0.5,1.743048578979303,0.6727806349385386,0.0743469018001087,0.8959216747023989,0.0,0.8911824070584107,5.196089654651529
