reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,alertIncrease,R_eff_after_al_estimate,R_eff_before_al
6.270923422009297,0.1749642146834843,0.3333333333333333,0.5,1.2040106046448513,1.2040106046448513,0.06277725969020943,0.9932059735718238,0.054624621409244734,0.7680269796304942,3.0,1.2496350364963504,5.225769518341081
6.072079351369283,0.16014769793295883,0.3333333333333333,0.5,1.1858298659158057,0.5175312401073262,0.051435839342006365,0.9787328312131311,0.014562872278590966,0.6169218924420646,3.0,1.024390243902439,5.060066126141069
6.449535063233641,0.10266654138796293,0.3333333333333333,0.5,2.0330750795344703,0.6367406368048558,0.0590595473856982,0.7533287705681653,0.024252475893402358,0.4566498978871265,2.0,0.784394250513347,5.374612552694701
6.177615441387314,0.2746457311420596,0.3333333333333333,0.5,1.5299007435815573,0.9981576006947821,0.0877479414205134,0.9377963440714141,0.038184829844719825,1.1699793548152804,1.5,2.0625,5.148012867822762
5.631376122692323,0.16957913028246485,0.3333333333333333,0.5,2.58247467992895,0.5871692716150165,0.0983509499700542,0.8437729593693992,0.0910950145330734,0.6346992223812074,3.0,1.1048951048951048,4.692813435576936
5.597676653975104,0.2282099356744339,0.3333333333333333,0.5,2.6515602882202813,0.7258705370316094,0.0678372821520365,0.7623214610077967,0.11136980189338515,0.8832778535926497,1.5,1.6936776491540517,4.664730544979253
6.489363101107075,0.24813769514210055,0.3333333333333333,0.5,2.5046954319047634,1.3702288245570478,0.05439757396710257,0.8567854827749758,0.28040537341451993,1.1658135877864488,3.0,2.1362530413625302,5.407802584255895
5.546740123458757,0.3113099964790818,0.3333333333333333,0.5,1.718319764593875,0.7677688366511088,0.05968527522054382,0.7905019227351957,0.17232320437138918,1.186882731575387,1.5,2.1881188118811883,4.622283436215631
5.761221304240851,0.06730658097598899,0.3333333333333333,0.5,1.4955654031415033,0.5707330008278515,0.06995968298639556,0.805200522344221,0.27124607116220567,0.2566155002392677,2.0,0.0,4.801017753534043
6.469737775900127,0.267862689990098,0.3333333333333333,0.5,2.610311094890185,1.4931281297344738,0.058030044820558284,0.907116567025786,0.03978836175461766,1.2726293105205304,2.0,2.2774193548387096,5.391448146583439
6.087849592937861,0.20731908180389455,0.3333333333333333,0.5,1.5334547274053105,1.3387894668536298,0.09304241397244159,0.966057422537858,0.15003097281174396,0.8989896966990074,2.0,1.5847665847665848,5.073207994114885
5.670594509963609,0.17576057780149587,0.3333333333333333,0.5,1.4182004840866052,0.9256352036346849,0.09230773668952952,0.7766369661535583,0.1161017641149655,0.7029554416648204,3.0,1.6,4.725495424969674
5.979349406060466,0.27279921275083424,0.3333333333333333,0.5,2.522284958552879,1.3538152788981324,0.09597438771439772,0.9166903388522416,0.29455300575105287,1.1665089262369082,2.0,2.106609808102345,4.982791171717055
6.109134289006062,0.13817539240688528,0.3333333333333333,0.5,2.9667954721038394,1.0644617950104993,0.08187189609122747,0.7986079613860095,0.07631536662194928,0.6031135909987749,1.5,1.3134328358208955,5.090945240838385
6.008537229733486,0.206487127070657,0.3333333333333333,0.5,1.2324663761442038,0.7225759334003599,0.0698990235437949,0.7753975721399734,0.288537918990775,0.8447093143745493,2.0,2.5454545454545454,5.007114358111239
5.6022447251376,0.2837235501408962,0.3333333333333333,0.5,1.736003387497139,0.9105444204461366,0.06608691328085187,0.8647816421140607,0.1286651383479485,1.0958606727699236,2.0,3.0,4.668537270948001
5.617808919056345,0.17073175918356975,0.3333333333333333,0.5,1.7079817550470948,0.9509285633489131,0.0543412253752988,0.7174527565869093,0.12392943980758135,0.6870174868154072,3.0,1.1884984025559104,4.681507432546955
6.462650147393159,0.16726443974910574,0.3333333333333333,0.5,1.1216003595016604,1.0276587932790515,0.05824358039256449,0.9697623913688608,0.08209473710665616,0.7414353438704705,1.5,1.2105263157894737,5.385541789494299
5.756755653001891,0.3519179909111148,0.3333333333333333,0.5,1.00077558987127,0.6028454232982619,0.05124968034582185,0.9706702204471577,0.1844956459894934,1.2908013219285193,1.5,2.378802747791953,4.797296377501576
6.3922868869111245,0.2250598966071837,0.3333333333333333,0.5,2.8256346680474302,0.9127804957141661,0.05669193096847069,0.7510465112223842,0.15017838690216867,1.0171272560155675,2.0,1.8705357142857142,5.326905739092604
5.886660216582552,0.028638378032913414,0.3333333333333333,0.5,2.0140147258446977,1.162312407529033,0.07612571073243662,0.7102423716387746,0.291768285458543,0.12250192921578588,2.0,0.1652892561983471,4.90555018048546
6.286459116284357,0.27528673646173557,0.3333333333333333,0.5,1.9801375661846428,1.3209055979748805,0.06244992845801787,0.8579450890227767,0.10684968856152267,1.2551414448931748,3.0,2.288139281828074,5.238715930236965
6.333522926358313,0.2001201402117258,0.3333333333333333,0.5,2.2368179176322722,0.8694277624380744,0.07619819589510482,0.9796385232495579,0.06103177864404325,0.8486767261874498,1.5,1.1910112359550562,5.277935771965261
6.009095803172263,0.2238515564509081,0.3333333333333333,0.5,2.485002260081674,1.0953677330635585,0.05045260327945338,0.8208994055996784,0.2766028115013513,0.950428459149219,2.0,1.7697911607576493,5.007579835976887
5.93124071260568,0.0223154138221449,0.3333333333333333,0.5,1.6376881195838155,0.8414373850541794,0.06927252938874312,0.9382426680741976,0.2008236324290544,0.08839032372133981,2.0,0.10526315789473684,4.942700593838067
5.744129351319216,0.0607296055528452,0.3333333333333333,0.5,2.326990147744917,0.692332975627086,0.07499314030623275,0.9499231683240381,0.21061006153118433,0.22663699533771953,3.0,0.75,4.786774459432681
5.563943143276288,0.24624593681143506,0.3333333333333333,0.5,2.74938407944793,1.168893855972965,0.07720379089080898,0.8897038010731508,0.19296834721829062,0.9674732766056691,2.0,1.705765407554672,4.636619286063573
6.115737858222371,0.18104924665224836,0.3333333333333333,0.5,2.4040222520117753,0.9954443338818553,0.05620590530443103,0.9549882399672733,0.1016647614386662,0.7576945503095045,2.0,1.238003838771593,5.096448215185309
6.2001558520410995,0.05571485266889586,0.3333333333333333,0.5,2.1511044122074954,1.0022334816915162,0.07852954910085286,0.7566478055857657,0.07462739611128186,0.2473333110896706,2.0,0.4019607843137255,5.1667965433675835
6.04318009890194,0.0681094034143283,0.3333333333333333,0.5,1.8969084485376149,1.1770338922974237,0.05336453702517283,0.8022680299183276,0.1941808700455049,0.29576666037224153,3.0,0.6265060240963856,5.035983415751617
5.958102259434112,0.134403864757576,0.3333333333333333,0.5,2.0621542518713056,0.8952227914421393,0.06244182446397384,0.785217236580661,0.06951489087897142,0.5632276992516285,3.0,0.4,4.965085216195093
5.528966161710251,0.05431720400606717,0.3333333333333333,0.5,2.0343563526735267,1.441430947366017,0.06287013935617926,0.8900612359308707,0.0332945363097894,0.22002426015861679,1.5,0.3111111111111111,4.607471801425209
5.729982994692682,0.2712964191562698,0.3333333333333333,0.5,2.5335504180288515,0.5449355696651601,0.09653329651174998,0.9439568850820486,0.2627889901188531,0.9824715134148585,3.0,1.850187265917603,4.774985828910569
5.508611346387478,0.14602433176075041,0.3333333333333333,0.5,1.361257398847037,1.0014300243542298,0.05793548735167553,0.8996575483401759,0.2041969444409392,0.5545251871725725,1.5,1.045643153526971,4.5905094553228984
5.928578815925466,0.2277163889964837,0.3333333333333333,0.5,2.5930774972341455,1.3917395066597669,0.08184327380103076,0.9920737729401488,0.28598958168875016,0.95822686589816,2.0,1.6597701149425288,4.940482346604555
5.655638686201719,0.18623590099071155,0.3333333333333333,0.5,1.6679374561366762,0.884693182476038,0.06470796036199189,0.8442817309218307,0.24278685827325752,0.7223313976632171,2.0,1.3608779857972886,4.713032238501433
6.0868988385148075,0.08316800970888613,0.3333333333333333,0.5,2.280697014894126,0.7666352985497376,0.09121487143659752,0.7961072698448941,0.01692300677827183,0.35085895544537876,1.5,0.6740088105726872,5.07241569876234
6.153189208477976,0.2086893854059582,0.3333333333333333,0.5,1.457156073378147,0.5964107216867542,0.09381820344820177,0.8485044975538618,0.00606793289546419,0.8587072089478296,3.0,1.4183673469387754,5.127657673731647
6.340112180297616,0.276005900791222,0.3333333333333333,0.5,2.338616750136041,0.8512210316185027,0.055680391798984645,0.7791187416023747,0.12850913261700952,1.2219632712798478,1.5,NaN,5.28342681691468
5.978811686971388,0.03450728463735087,0.3333333333333333,0.5,2.1497128235402845,0.9938481685550142,0.09342280572894562,0.7394685887312509,0.25294766832714366,0.1467274075851832,2.0,0.45,4.982343072476157
5.774764440319936,0.25571204824261856,0.3333333333333333,0.5,1.8593807393823263,1.112847151987261,0.08409241436382914,0.8332307912321297,0.1282609112825566,1.050663502923154,2.0,2.193308550185874,4.812303700266614
5.86091657734233,0.10951157576250967,0.3333333333333333,0.5,1.5950124217179975,1.4953081984015653,0.0628435753808231,0.7863693512094517,0.04777150741778739,0.47964907712051025,3.0,0.7922077922077922,4.884097147785275
6.303770267622427,0.06713621062008993,0.3333333333333333,0.5,2.9298474856364334,0.8964918053514079,0.08945658910679047,0.8922137823232844,0.03836880029773637,0.29090913400381907,3.0,0.6359832635983264,5.253141889685357
5.577752246677918,0.26594498135574374,0.3333333333333333,0.5,1.110247978988113,1.0170618180542723,0.08459838022484363,0.9843661441380487,0.08402820669373032,1.012583204737501,3.0,1.763157894736842,4.6481268722315985
6.342463562985213,0.03331551447615247,0.3333333333333333,0.5,2.832803956883691,1.3942580025217763,0.0939698719920714,0.747786085699709,0.24470980731768777,0.1562636905003661,3.0,0.30927835051546393,5.2853863024876775
5.938970451747061,0.2998428403379024,0.3333333333333333,0.5,1.628297541648351,0.9698211110325514,0.08012471475616839,0.7622048796089445,0.14330940437232234,1.2643736474288807,2.0,2.3006833712984056,4.949142043122551
6.142958633644776,0.12123359823890678,0.3333333333333333,0.5,2.804118324465195,0.9111482637537307,0.07161081955092957,0.874030973395662,0.1624256614875285,0.5113783295184262,3.0,0.8985507246376812,5.1191321947039805
5.80545262797688,0.03707128009272054,0.3333333333333333,0.5,2.2666365340449226,0.6513084873320905,0.05017508050651681,0.8402949023332429,0.1720150387775621,0.14367955623445558,1.5,0.25,4.837877189980734
5.783985483129938,0.24976156032113736,0.3333333333333333,0.5,2.0798362295497803,1.4611766643714483,0.05639058957344865,0.9651197756525562,0.167713902759337,1.0431094114517363,1.5,1.8423106947697112,4.819987902608282
5.592030108124183,0.07019940504884627,0.3333333333333333,0.5,1.8485176910795245,0.8779003368221701,0.08516818993378422,0.7206482398035249,0.247937440446647,0.27683015269138295,2.0,0.4444444444444444,4.660025090103486
6.29450215606161,0.027343020880826706,0.3333333333333333,0.5,1.5383129772424318,0.5024520506302048,0.05202021371699646,0.7425367229673551,0.013465512465540685,0.11721098560530874,1.5,0.0,5.245418463384675
6.243160631849556,0.17505862006674083,0.3333333333333333,0.5,2.8496896630265773,1.085928660589967,0.07333262887261921,0.713469023522429,0.18305120447009382,0.7918409734119848,2.0,1.404019404019404,5.202633859874631
6.048792213745523,0.06659764698288571,0.3333333333333333,0.5,1.8090361881360972,1.4825386792137683,0.09208094734113448,0.7827788831051286,0.04718637458895403,0.3008783922658423,1.5,0.6666666666666666,5.04066017812127
6.2424923356511,0.16535488214793265,0.3333333333333333,0.5,1.864703056333648,0.5182470148641956,0.05078898400030046,0.9851432754999879,0.18929790435801472,0.6444737629975957,3.0,1.1958762886597938,5.202076946375917
6.067151233429379,0.2952535156667675,0.3333333333333333,0.5,2.3508166844941236,0.7945717139558683,0.05698688821639362,0.8043641233694231,0.09977966386176541,1.2367994076845092,2.0,2.3758719737382026,5.0559593611911495
5.690360931635012,0.221143326919878,0.3333333333333333,0.5,2.6866398813643397,1.367381323459666,0.08141965663246645,0.8254909417665922,0.17877450979817738,0.919217414529944,1.5,1.5924170616113744,4.741967443029177
6.239964395287795,0.1935362128745571,0.3333333333333333,0.5,2.013585271270094,1.1833487124155706,0.06162707931713011,0.9443486828632772,0.010711210888655764,0.8527884258622045,2.0,2.0597014925373136,5.199970329406496
5.803056223041917,0.03219198241243962,0.3333333333333333,0.5,1.847832566992174,0.9166957954700043,0.09634065283405525,0.7774663723239592,0.1448702354485423,0.1313852840160173,3.0,0.0,4.835880185868264
5.594082986181752,0.3151631569617908,0.3333333333333333,0.5,2.899153282294687,0.9761870856704757,0.07675270808575439,0.8163616597083018,0.010635029047912137,1.246986781697543,1.5,2.446927374301676,4.661735821818127
6.387284493637792,0.18730017799455487,0.3333333333333333,0.5,2.0452965882994874,0.678949730106803,0.0632319194085361,0.7302250168688765,0.17851008915216796,0.8258117143521234,3.0,1.7647058823529411,5.322737078031493
6.437172116928972,0.22805512628568944,0.3333333333333333,0.5,1.9619851396817212,1.140720161171688,0.052889753398166456,0.7763987527768148,0.023229812803580874,1.0646589109805478,2.0,1.9841897233201582,5.36431009744081
6.19831156943055,0.07238700550772274,0.3333333333333333,0.5,1.6500217147827656,0.5136896637714636,0.0844850737621397,0.771896733452963,0.016449658677537424,0.30324396073965815,1.5,0.49746192893401014,5.165259641192125
5.865691331713898,0.05504531569417986,0.3333333333333333,0.5,2.5900578590410444,1.312068862404814,0.07262654171211898,0.8631128912678171,0.2965951105463191,0.231870716942533,1.5,0.6153846153846154,4.888076109761582
5.769151560076002,0.11800719232055569,0.3333333333333333,0.5,2.7802048657797935,0.7608827617357528,0.0693150252597633,0.8738384445300105,0.132981218774633,0.4587357006143516,1.5,0.7547169811320755,4.807626300063336
5.541272648068782,0.188715444938424,0.3333333333333333,0.5,2.3818965954669356,1.2654722312624664,0.0920922427117623,0.7692217634589065,0.13716836021098744,0.7647571417720985,3.0,1.1,4.617727206723985
6.191315882336747,0.15699697476556404,0.3333333333333333,0.5,1.811032244219699,0.587276892428142,0.07746701154175833,0.7344203039282974,0.19642921623939014,0.6617530802604932,2.0,1.5087719298245614,5.15942990194729
5.573978086173881,0.31508991635321615,0.3333333333333333,0.5,2.345319307587967,1.273638578850296,0.052769899094097475,0.934512753427358,0.012621218450762828,1.2556829315172706,1.5,2.213636363636364,4.644981738478235
5.562903552977765,0.14519211896664216,0.3333333333333333,0.5,2.676166888951279,0.5325868138321945,0.06626604850938522,0.7187184359602837,0.16506478959973483,0.5498237254962808,1.5,0.9428571428571428,4.635752960814805
6.303725789023276,0.20786391986070046,0.3333333333333333,0.5,1.6606708085527453,0.5271991540945413,0.053190610802034424,0.8732904501492353,0.06019448726197702,0.8575034247922261,1.5,1.5133333333333334,5.253104824186064
5.549424962401282,0.19460976913244712,0.3333333333333333,0.5,1.8266233992921594,0.6933515941462298,0.09466437429060108,0.8911566388543078,0.18961083593186348,0.7144221638946052,1.5,1.2460220318237454,4.624520802001069
5.77350247056385,0.10518953640726503,0.3333333333333333,0.5,2.701136972831423,1.4655319881953874,0.05058790383861135,0.7901982225998404,0.22535801284019624,0.44947003175166184,2.0,0.9428571428571428,4.811252058803208
5.662919057753745,0.15146946919129192,0.3333333333333333,0.5,2.7932854960841893,1.1273459119278537,0.06977882126654732,0.9024682648611114,0.27268315629153733,0.5987029581559691,2.0,1.032258064516129,4.719099214794788
5.578509276910118,0.10759930943209006,0.3333333333333333,0.5,2.5593306607853883,0.6996668165326871,0.05849393885006095,0.7943827341107175,0.011319989638598415,0.4129294513686746,1.5,0.9113924050632911,4.648757730758432
6.03237073180034,0.2320681298668066,0.3333333333333333,0.5,1.8615599934246148,1.4107299723960818,0.06246444193411369,0.7863873968656411,0.1780079619472055,1.033303617763321,1.5,2.0779220779220777,5.026975609833617
6.445533726829099,0.19245857066826727,0.3333333333333333,0.5,1.1082364555288664,0.606567912557691,0.09128587620903131,0.7875075284879198,0.2535317450234048,0.8305236972701416,3.0,1.5726872246696035,5.371278105690917
6.225610592353683,0.03224976848797012,0.3333333333333333,0.5,2.3966795406167467,1.4468906411381195,0.059350498515906375,0.9129028447322032,0.15279158723378017,0.1459932448188875,1.5,0.0,5.188008826961402
5.713356660960457,0.12467331002432973,0.3333333333333333,0.5,2.1854906178207276,0.9999669939228126,0.09619679861840016,0.7615955112385049,0.0023513635198738167,0.5112989728036897,1.5,1.132867132867133,4.761130550800381
6.453310410811967,0.13319241852969613,0.3333333333333333,0.5,2.867059749984004,1.2230910968523054,0.058218664431565065,0.8975888686094611,0.030083659978201324,0.6145834325066106,2.0,1.25,5.377758675676639
5.742053610245593,0.16162011370868054,0.3333333333333333,0.5,1.3891092217284546,1.324096587515113,0.09068542023954845,0.8718567528741907,0.23829973197766052,0.6680098602467548,1.5,1.5277777777777777,4.785044675204661
6.038393423663127,0.27087679445880825,0.3333333333333333,0.5,2.171816547549682,1.1588256143658147,0.08578067859385485,0.7464478863571458,0.21081090424604626,1.1845783356182569,3.0,2.4719101123595504,5.031994519719273
6.226812613729436,0.17217721323247148,0.3333333333333333,0.5,1.4242240902109446,1.1562742149487326,0.0836691208270047,0.8241028749585888,0.031905927283208665,0.7714182850654165,3.0,1.2777777777777777,5.189010511441197
6.288817381033159,0.059650601928615515,0.3333333333333333,0.5,1.9852038453846919,0.7184931240545693,0.08564004234764257,0.7495036901432806,0.025852747051020475,0.2614614450231222,1.5,0.5057851239669422,5.240681150860966
5.673266575123334,0.15758785852615084,0.3333333333333333,0.5,2.5649131480719096,1.1113301678592198,0.08644424685277319,0.8971301776023135,0.06754733974984273,0.6298642108662926,2.0,1.2211538461538463,4.727722145936112
5.906946494353285,0.039558549962266015,0.3333333333333333,0.5,2.2315984625374345,0.6846571225316558,0.0807178526975976,0.8162645192096872,0.05028277938881915,0.15908913139144595,2.0,1.0,4.922455411961071
5.897552511258826,0.09758629411447652,0.3333333333333333,0.5,1.499307516514861,1.0458945797647556,0.05345252451804808,0.7754183679262429,0.21878994935184773,0.40930961443533753,2.0,0.835820895522388,4.914627092715688
6.19558061758804,0.041653780137161436,0.3333333333333333,0.5,2.6087272674213247,0.5521693964813332,0.0763516594186957,0.8261964875010185,0.12045436838932959,0.17117223743927423,3.0,0.35555555555555557,5.162983847990033
5.616632018625463,0.12184353325383682,0.3333333333333333,0.5,1.2975015072985365,0.7013231525757175,0.06649058755659576,0.9176821882516426,0.05684920825038093,0.45409297654544184,1.5,0.6,4.680526682187886
5.857673629660784,0.16213123062908025,0.3333333333333333,0.5,2.825051417328343,1.312923755535335,0.05282137866118425,0.8814574237126882,0.2025770859588484,0.6826891349761699,1.5,1.2318840579710144,4.881394691383987
5.540309223090785,0.11428678144522175,0.3333333333333333,0.5,1.1418818687214571,1.1418818687214571,0.06484807231656625,0.8460317569279316,0.23601724376210112,0.4485167389605308,2.0,1.0333333333333334,4.616924352575654
5.885281097038545,0.22601063704565885,0.3333333333333333,0.5,1.3981526175346768,0.6297303519819086,0.06947998620758179,0.947200000016858,0.16411737372067128,0.8587181519177294,2.0,1.287598944591029,4.904400914198788
6.396644972764772,0.21590113035899458,0.3333333333333333,0.5,1.6372934094776501,1.0738745528419618,0.058213052273814736,0.8487911941288309,0.04685691742392697,0.9791915773417164,3.0,1.84,5.330537477303977
6.136313092443793,0.25590597085493527,0.3333333333333333,0.5,2.070061587414459,0.8202826535699022,0.05029888371108004,0.9762482174963012,0.1482789021725168,1.0386613320646239,3.0,1.8513513513513513,5.113594243703162
6.446937526298357,0.2654529890081223,0.3333333333333333,0.5,1.6372353455824298,0.7389471433495574,0.0990684277630228,0.8642275218896353,0.012989547123648814,1.1616126364814316,3.0,1.958762886597938,5.372447938581964
5.689651805857717,0.2730041816600086,0.3333333333333333,0.5,1.3087761996564353,1.2454927890069165,0.08664817653743913,0.8031934562992088,0.12352154662157105,1.1276466868882054,3.0,2.158139534883721,4.741376504881431
6.371016352107574,0.04457367351914726,0.3333333333333333,0.5,1.4220779081130548,0.7157415019982405,0.07610491635557506,0.9465559609073367,0.2122959403160543,0.18536590200522027,1.5,0.2,5.309180293422979
5.8402671054674276,0.2604447562673804,0.3333333333333333,0.5,2.277840336099848,0.9303506537605593,0.09251794407484935,0.773846741673565,0.07977387462328209,1.0762568978624334,2.0,1.9862879529872675,4.86688925455619
6.4047858545435,0.15736746297105145,0.3333333333333333,0.5,2.0446833366323838,0.9519030674404338,0.09594158325726554,0.7339126739082871,0.14860738874741838,0.7184563831173497,3.0,1.2749003984063745,5.337321545452917
5.9813162521784715,0.013065083939716237,0.3333333333333333,0.5,1.7168897663107123,0.7949593974635547,0.09654674268438451,0.7521016674651868,0.007002066268506457,0.054973066173244454,3.0,0.0,4.984430210148727
5.571215962183422,0.07252482183995468,0.3333333333333333,0.5,1.0751260217017178,0.6473397834485326,0.08843011608497416,0.7561565198458811,0.20053504744321068,0.2754445933680705,1.5,0.4117647058823529,4.642679968486186
6.2830629806930975,0.25557104299537803,0.3333333333333333,0.5,1.9832023472472882,1.2447541945940002,0.056094280528824675,0.9163739809146846,0.28043998778347856,1.134131765718631,1.5,2.1069958847736627,5.235885817244248
5.792957212281282,0.026998457624151123,0.3333333333333333,0.5,1.0003591623460242,1.0003591623460242,0.09936913601261926,0.7306012106418583,0.1662939859795252,0.11203405685412963,3.0,0.0,4.827464343567735
6.089979649232184,0.0762219654441288,0.3333333333333333,0.5,1.3110017533025835,0.7352813275672403,0.09609413936261889,0.7496109719594028,0.09846288719002706,0.32264902786078337,1.5,0.4888888888888889,5.074983041026821
5.852852453149206,0.21108180542044785,0.3333333333333333,0.5,1.606125849932333,1.050143734484968,0.08041701877651143,0.7174326154788616,0.021039484492518513,0.8985267444848107,3.0,1.5047021943573669,4.877377044291005
6.004816004693326,0.13459477128098432,0.3333333333333333,0.5,1.7217621491184487,1.2031532773579816,0.09355476454571131,0.9707308685365249,0.2845985638809299,0.5619357045534394,1.5,1.1428571428571428,5.004013337244438
5.796222843900518,0.1789228749605277,0.3333333333333333,0.5,2.9485116251817494,0.7579833572473698,0.054495425166223355,0.8757735809667055,0.26708207591606514,0.6920336841055456,2.0,1.312127236580517,4.830185703250431
6.474709556262432,0.03788548203008554,0.3333333333333333,0.5,1.5542107162736527,0.8879773240359252,0.0671096425638199,0.9422021934855799,0.13739173980254274,0.16544016453202662,2.0,0.1,5.39559129688536
