reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
5.801431926203483,0.10800732257980537,0.3333333333333333,0.5,3.878294047300993,0.7920205553524587,0.11390914407540313,0.9870184014366877,0.0,0.41542784824485873,4.834526605169569
5.760916583732569,0.23118327091170976,0.3333333333333333,0.5,2.7101295034437696,1.8851810715287831,0.08649881469615697,0.5516424807446827,0.0,1.0512862899470554,4.800763819777141
5.865513217168788,0.29727113625467216,0.3333333333333333,0.5,2.4422938405616375,2.4422938405616375,0.13267723576393875,0.8904058796262908,0.0,1.376749521189362,4.88792768097399
6.107001174569042,0.10091918161994182,0.3333333333333333,0.5,3.6414230506164413,2.603612025654135,0.12850366227449936,0.7346354840971215,0.0,0.49448887080548914,5.089167645474202
5.918195779952907,0.2614566871251845,0.3333333333333333,0.5,4.124406798566269,1.9915483336138893,0.09915706992295652,0.7643142737120401,0.0,1.2030734234195284,4.931829816627422
6.382432717287285,0.2874020951315522,0.3333333333333333,0.5,4.101616727838008,0.5678795666778897,0.12745079775725154,0.5034575057612525,0.0,1.3468296334187786,5.318693931072738
6.036678468644752,0.2720218583713074,0.3333333333333333,0.5,3.043800543585996,3.043800543585996,0.11770324669430172,0.6148105819668689,0.0,1.3411072903792343,5.030565390537293
5.989570083488933,0.26726480370996764,0.3333333333333333,0.5,3.2890800087185807,1.9722098600504172,0.10285598149324979,0.5943501954109849,0.0,1.2633783803453125,4.991308402907444
5.501849282991797,0.04519422262241178,0.3333333333333333,0.5,2.8470781559963507,2.8470781559963507,0.05890460794217574,0.733715248477312,0.0,0.20115699254718328,4.584874402493164
5.754451500037257,0.04773315256381744,0.3333333333333333,0.5,4.006180933196819,2.1612969398725053,0.1342357772066884,0.9134410431654522,0.0,0.21303482800045698,4.795376250031048
6.4660153922507675,0.1645105154698436,0.3333333333333333,0.5,3.875072591899558,1.1808352119185872,0.1247188101573168,0.9978805780370111,0.0,0.743643839944187,5.3883461602089735
5.82212452864175,0.2608810978152514,0.3333333333333333,0.5,3.720027693249203,1.524293482921848,0.09413592046858926,0.5806144977865016,0.0,1.1727122524469373,4.851770440534792
5.897726099885462,0.20730692082592722,0.3333333333333333,0.5,3.0641557133348596,2.7276960468593607,0.12176382799672185,0.8161084135950141,0.0,0.9815577054588619,4.914771749904552
5.988794580892685,0.28455868758606395,0.3333333333333333,0.5,3.9152877289716934,0.9970735421476179,0.1201087656607296,0.5747514615471552,0.0,1.2714038549746236,4.990662150743904
6.338688662314677,0.1506813057024559,0.3333333333333333,0.5,4.795191440744102,2.8017450238857804,0.09174290756515063,0.7854159756646687,0.0,0.7698808344623161,5.282240551928898
5.895779359808126,0.10136378664444384,0.3333333333333333,0.5,4.103754277057135,3.0378854180989054,0.10310993515998568,0.7468274132360745,0.0,0.48586355852136554,4.913149466506772
5.944365718959585,0.25943852871658146,0.3333333333333333,0.5,2.8903482096100612,1.7359285479787911,0.1312431562778611,0.5808969409917265,0.0,1.2047285445847609,4.953638099132988
6.456802525967022,0.19292007928484406,0.3333333333333333,0.5,3.6161659385948335,0.7642356698358854,0.14117615757522545,0.6207522502899154,0.0,0.9023341696566615,5.3806687716391846
6.49111070791273,0.06575866750883677,0.3333333333333333,0.5,4.32097883087674,2.896457682252268,0.0837602514938431,0.7474195740304692,0.0,0.34564096802146854,5.409258923260609
6.430685927656386,0.03693029233856859,0.3333333333333333,0.5,2.4367867391698472,1.1993255503454872,0.09960145251268251,0.9731185142285077,0.0,0.1672037002579861,5.358904939713655
6.489671281725648,0.13564962564814229,0.3333333333333333,0.5,4.222110095297452,1.8084474254184006,0.06617094199562892,0.9081634737254847,0.0,0.6658113128029671,5.40805940143804
6.022172187069731,0.214129014801501,0.3333333333333333,0.5,3.7460211899159264,3.584493709311475,0.1435575858219017,0.9274131487427207,0.0,1.0569494297207904,5.018476822558109
6.395531778643344,0.16663603668031765,0.3333333333333333,0.5,4.236966400603975,1.6510247128762068,0.14560948278389838,0.900381952194747,0.0,0.7961007093882322,5.32960981553612
5.952221102684788,0.2789781478434694,0.3333333333333333,0.5,3.3023383081068305,1.4625403409039057,0.14052392180492043,0.7600502642937279,0.0,1.2444749623404958,4.960184252237324
5.994653728438933,0.2669616370964731,0.3333333333333333,0.5,2.5223131880708243,2.5223131880708243,0.11547654685647912,0.9955303257370222,0.0,1.26097653426812,4.995544773699111
5.881500480049484,0.191672768036915,0.3333333333333333,0.5,2.2733163640174174,2.2733163640174174,0.10903845968513168,0.6029021171791912,0.0,0.9004948469906315,4.901250400041237
6.393876677547068,0.2980181457278266,0.3333333333333333,0.5,4.492405260400114,3.404030628463259,0.1458089022930671,0.5497800521536569,0.0,1.5688366087451473,5.328230564622557
6.490755423902616,0.16395599889198972,0.3333333333333333,0.5,4.218883155719713,1.557699220420969,0.11441605242310504,0.8832193826594579,0.0,0.79012081289428,5.408962853252181
6.41491889281145,0.24030792756503994,0.3333333333333333,0.5,2.078750573195183,1.9043495985278702,0.13640926150525778,0.6902018705587517,0.0,1.2011210047113907,5.345765744009542
5.743830442015689,0.061864382803043294,0.3333333333333333,0.5,2.5465478509732744,0.6596234135320355,0.13620865522576603,0.5537174507346376,0.0,0.2593778897884983,4.786525368346408
5.923038886908525,0.1095955724940811,0.3333333333333333,0.5,4.220845750586383,2.0056234067966705,0.14395113937119774,0.8475573794112639,0.0,0.5012307366338133,4.935865739090438
6.000467587838469,0.21463025734821858,0.3333333333333333,0.5,4.736275731246074,3.8632100461468495,0.14004032453973925,0.5515793011255062,0.0,1.0657667497904852,5.000389656532057
6.384974529722681,0.2160530749813003,0.3333333333333333,0.5,2.3664833021631684,1.709248869701991,0.13919703207088127,0.9032397570972251,0.0,1.0353521337830933,5.320812108102235
6.386021722720942,0.22311409431515714,0.3333333333333333,0.5,4.32594709087844,1.8316815993106372,0.10980828164988027,0.578482095851305,0.0,1.1187389303446926,5.3216847689341185
6.0091237992800846,0.06408427954103076,0.3333333333333333,0.5,2.4912931223083943,2.4912931223083943,0.11610904201318607,0.760297357144938,0.0,0.30716386306495974,5.007603166066738
5.883555225108363,0.12074757451308381,0.3333333333333333,0.5,2.514083175523424,1.722346196768985,0.05884440672744378,0.9328851243753167,0.0,0.5318809898869145,4.902962687590303
6.205061883232211,0.2207975840864575,0.3333333333333333,0.5,4.4581075688302505,1.7191134213040455,0.057517906947454824,0.6423082365812219,0.0,1.0616629595799745,5.170884902693509
5.7158221499351605,0.1864022445907556,0.3333333333333333,0.5,2.3252985603176275,2.3252985603176275,0.05140753123743924,0.7914084914691315,0.0,0.8417570310438457,4.763185124945967
5.667866392497937,0.09548360046641725,0.3333333333333333,0.5,3.8814750044286574,1.0099340431732322,0.11880937284584296,0.769874615563674,0.0,0.38824400398204134,4.7232219937482816
5.649788739905364,0.26776514103550464,0.3333333333333333,0.5,3.3754869925649946,0.9133725368583403,0.101058438062858,0.7423703382980991,0.0,1.0808334039302057,4.70815728325447
5.689637148106549,0.26387585873217556,0.3333333333333333,0.5,2.649126094226549,2.649126094226549,0.06188534052475996,0.6567229666763589,0.0,1.2113155041710972,4.741364290088791
5.808404249776126,0.1476417723490004,0.3333333333333333,0.5,2.68946785552771,2.68946785552771,0.07347669647395665,0.6693780878415315,0.0,0.6923496287941037,4.840336874813439
5.686304812866004,0.18699532935207888,0.3333333333333333,0.5,2.0525586095604558,0.7625286360573482,0.1457105141112207,0.6132399918493879,0.0,0.7715373617758229,4.738587344055003
5.663890379647772,0.019319829407824382,0.3333333333333333,0.5,2.5783629352793564,2.5783629352793564,0.058638181804748585,0.8244371200152324,0.0,0.0872877135435254,4.719908649706477
6.15255820605992,0.02489674207615133,0.3333333333333333,0.5,3.7864856558197535,3.515809528642909,0.13911919075130116,0.5543288534490766,0.0,0.1262901442457959,5.127131838383267
6.154855988777862,0.21321863231378094,0.3333333333333333,0.5,4.988794778794185,2.2807902445238453,0.09708019638595561,0.5189854752182889,0.0,1.0548451196308013,5.129046657314885
6.226494216081178,0.2621669170665041,0.3333333333333333,0.5,4.766685733706194,2.79489159143916,0.11208404162392924,0.9843172244355766,0.0,1.3041270209580496,5.188745180067648
6.353499775789458,0.24917273421076072,0.3333333333333333,0.5,3.1116244076834905,2.5369444767410028,0.1175139219551937,0.9627298507332506,0.0,1.2507275146622112,5.294583146491215
5.843847914067481,0.25507953488413687,0.3333333333333333,0.5,3.8956804806945238,2.919430208062284,0.07897091597412645,0.5198690948854747,0.0,1.218328278647436,4.8698732617229
6.130494037782896,0.08297236456776771,0.3333333333333333,0.5,2.752923425797726,2.752923425797726,0.12413235069138573,0.6065070419671921,0.0,0.41263425515499497,5.108745031485746
5.888191924720203,0.017186155538559334,0.3333333333333333,0.5,4.590103232814032,1.8806438683271138,0.0985114601427656,0.876438566337357,0.0,0.07723289130467165,4.906826603933502
6.4400944015653065,0.24245480469092232,0.3333333333333333,0.5,3.383582675577859,1.8686519904411258,0.138026354284139,0.9254414191098276,0.0,1.184443578027419,5.366745334637756
6.265701963994404,0.06826875850460772,0.3333333333333333,0.5,4.1616217473589865,3.721422586798126,0.10966338934164885,0.8785220746105133,0.0,0.35175370579943466,5.2214183033286705
6.066176412528463,0.24168930232268768,0.3333333333333333,0.5,4.276097843214914,2.6981316961978323,0.07409393044311778,0.792786486816832,0.0,1.1770306175910377,5.055147010440386
5.81368735376755,0.2386538642850684,0.3333333333333333,0.5,3.8916239318330494,0.679331293704694,0.12715449180190436,0.6027739412329709,0.0,1.0018503426797878,4.844739461472959
6.15298283845811,0.1091902219683527,0.3333333333333333,0.5,4.7523717354873565,0.6838382594890332,0.08327650391156467,0.641334110181373,0.0,0.48055165067513966,5.127485698715092
6.134144898554669,0.18243995171162272,0.3333333333333333,0.5,4.468567863491241,2.015982203481106,0.11580181896484405,0.6886470961568371,0.0,0.8774386699862866,5.111787415462224
6.136211186586593,0.1269619432330777,0.3333333333333333,0.5,2.716697918368591,2.1705995035245342,0.06503854551981161,0.8598997612729149,0.0,0.6072056191202374,5.113509322155494
5.781622226201302,0.22689822552879316,0.3333333333333333,0.5,2.7274778831691457,1.9303068457554575,0.11140789023345804,0.6309696260016038,0.0,1.0295987282437793,4.818018521834419
6.351288247450494,0.05814308660369039,0.3333333333333333,0.5,2.2074354114145693,2.2074354114145693,0.0986914375705562,0.5225602382069465,0.0,0.29601673135807155,5.292740206208745
5.677004572825144,0.059085657932378265,0.3333333333333333,0.5,3.1470583134105556,1.5008054552016368,0.07452548729973549,0.6983091059306303,0.0,0.254384930664872,4.730837144020954
6.209508618376258,0.06800949848104977,0.3333333333333333,0.5,3.1287551990501137,2.6740177914146903,0.10920569495272159,0.6451125658524829,0.0,0.34118323057794125,5.1745905153135485
6.1382321650154985,0.27207509535079677,0.3333333333333333,0.5,2.03290814946533,0.8479862664773796,0.08456051884079148,0.976891194912653,0.0,1.1196169878329447,5.115193470846249
5.663223831192543,0.21975874766186226,0.3333333333333333,0.5,2.5812437885791057,2.5812437885791057,0.14051762791578803,0.9041926206448774,0.0,0.9886040966755172,4.719353192660453
5.873355207874226,0.26221187910266747,0.3333333333333333,0.5,2.3726468298189474,2.3726468298189474,0.13091583993162476,0.7799620219842814,0.0,1.2204587520265984,4.894462673228523
6.0339727703429675,0.02981242660784926,0.3333333333333333,0.5,3.9047590884141297,2.9656752950673195,0.05335074512091201,0.9386247165592987,0.0,0.14494713948193838,5.028310641952473
5.904509343795391,0.11640126407438134,0.3333333333333333,0.5,2.807255698190275,1.0830106355284799,0.09415136663183368,0.588026745519939,0.0,0.5147095080142501,4.920424453162826
6.3115796755531335,0.04873559877876819,0.3333333333333333,0.5,4.7254791039292465,1.9069130635412885,0.14360534355991622,0.9427539177166185,0.0,0.23361931506253353,5.259649729627611
5.838327386836416,0.2964260862360913,0.3333333333333333,0.5,2.32057244518535,2.32057244518535,0.05378217206154288,0.5837941510700326,0.0,1.3867066489200657,4.86527282236368
5.877031892355633,0.05120136452211565,0.3333333333333333,0.5,4.75471528017955,1.1319774724663212,0.09022339282918472,0.9414952919638435,0.0,0.2113766824507698,4.897526576963028
6.340511324521087,0.2986458272882835,0.3333333333333333,0.5,4.947015438231851,3.7226318881647527,0.11733218173331825,0.7989670753795124,0.0,1.5590544286096464,5.283759437100906
6.023816141173088,0.07148702066517153,0.3333333333333333,0.5,2.8669323632953123,2.8669323632953123,0.1315677279543464,0.948603252311217,0.0,0.3455721156915734,5.019846784310907
5.501085891136954,0.1423977080083516,0.3333333333333333,0.5,2.212172250715718,2.212172250715718,0.13690319648158517,0.5708173520868904,0.0,0.6257419250316127,4.584238242614129
6.075755064256329,0.07818735599091219,0.3333333333333333,0.5,3.628614195852305,1.1982017951710766,0.10568045688472946,0.5410199502129023,0.0,0.36170263124319335,5.063129220213608
5.555807565463734,0.2816913195242833,0.3333333333333333,0.5,2.2872905888954613,2.2872905888954613,0.10041776926778082,0.5162559040567046,0.0,1.2584678495750712,4.6298396378864455
6.026389809504439,0.15826515272507247,0.3333333333333333,0.5,3.277721971768831,2.3632649720613776,0.13229509812066273,0.6746591493642352,0.0,0.7608071952253384,5.021991507920366
6.175688996334476,0.20032839648020365,0.3333333333333333,0.5,2.0217131838219364,0.8997894603005191,0.13663079434430814,0.8794971324267439,0.0,0.8552386416076233,5.146407496945397
5.609566389563887,0.2991179633452178,0.3333333333333333,0.5,2.370173411982309,2.370173411982309,0.08008030152483478,0.6372149102682161,0.0,1.3421292988463531,4.674638657969906
5.502203585425809,0.25959533196849693,0.3333333333333333,0.5,2.856618131863777,2.856618131863777,0.10435658467031117,0.9946788948893742,0.0,1.1436067384811544,4.585169654521508
6.448111318516074,0.23378963192436472,0.3333333333333333,0.5,4.5785271569104085,2.7427478269113297,0.08130243843146823,0.8423736922194297,0.0,1.2094721105526367,5.373426098763395
5.57311025537719,0.23320843985469167,0.3333333333333333,0.5,3.3047990620998573,0.6490270191780224,0.14199818518734614,0.7255397202947707,0.0,0.9059220653843161,4.644258546147658
5.648222162046665,0.0206504502245468,0.3333333333333333,0.5,2.234059143911386,2.234059143911386,0.09073146460529091,0.9140925425522453,0.0,0.09087348412782276,4.706851801705554
6.18595541194626,0.2814701995319594,0.3333333333333333,0.5,2.420856749440542,2.2871901670772807,0.14973649724737037,0.7478070104035267,0.0,1.3772854306576148,5.15496284328855
5.659473227425906,0.013578174832100137,0.3333333333333333,0.5,2.9385733324579224,1.0417716396641974,0.0858038813327557,0.9886238444669029,0.0,0.05283017625775692,4.716227689521588
6.294022608595475,0.1392283986426225,0.3333333333333333,0.5,4.63039484887231,1.0167799782420581,0.057788905706334576,0.5117007131082141,0.0,0.6630241255864996,5.24501884049623
5.700741888319726,0.2098430347310924,0.3333333333333333,0.5,2.34268933633491,1.720652844984711,0.14945868538037171,0.8209039266257192,0.0,0.9076549017818564,4.750618240266439
5.87426184042979,0.07049146982394745,0.3333333333333333,0.5,4.088300934943005,0.8995916444032389,0.09009171322120131,0.8666809223619233,0.0,0.28710242517952556,4.895218200358159
6.330786244367825,0.11032291726618726,0.3333333333333333,0.5,4.428855373814692,2.1517478331238933,0.054062500737437194,0.718355494905285,0.0,0.5500400689217234,5.275655203639855
5.526429751207857,0.09981073207694485,0.3333333333333333,0.5,4.26083555909215,1.5632764339906093,0.11023513068048255,0.71846630617997,0.0,0.4190570241053927,4.605358126006548
5.845702920979571,0.20375462978508857,0.3333333333333333,0.5,3.7451483570081905,2.870900916537458,0.11647136333547316,0.9308713631002271,0.0,0.9566696490863172,4.8714191008163095
