reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
5.575714577048564,0.15949275290434245,0.3333333333333333,0.5,2.2338769420607116,2.1749421579537613,0.09066978986795943,0.7532845450041703,0.5984135199988446,0.6909043081031573,4.646428814207137
5.582460849906468,0.23706769213264406,0.3333333333333333,0.5,1.7941035679975195,1.7941035679975195,0.05157153462796687,0.7314610362676165,0.5925744819896109,1.003012710098172,4.65205070825539
5.949500234559519,0.21201888795964374,0.3333333333333333,0.5,2.7630409823233406,2.3818338038495512,0.05139384051423543,0.7447230515798056,0.6744210161948819,0.9913214754164593,4.957916862132933
5.8099103613316005,0.1505700125595292,0.3333333333333333,0.5,2.5208944013562964,2.5208944013562964,0.0898867774795135,0.7309380775838488,0.5758872016623733,0.6940543985331495,4.841591967776334
5.5886847974645395,0.1555579487713934,0.3333333333333333,0.5,1.3862699359701929,1.1895233216894088,0.05438867078847479,0.7427800336448942,0.5586160317956947,0.6218728112387601,4.65723733122045
5.694336774170076,0.17571714597142665,0.3333333333333333,0.5,2.1055557091005297,2.1055557091005297,0.0726983664188304,0.7872716102719723,0.628879108531346,0.7711340113620729,4.74528064514173
6.429736626349536,0.1808306014934912,0.3333333333333333,0.5,1.6873707527646058,1.6873707527646058,0.055181240468122866,0.7551935292420812,0.5730567862001147,0.8715100431593196,5.35811385529128
6.320049245846562,0.21287684490849001,0.3333333333333333,0.5,2.018791396552923,2.018791396552923,0.08450837883178292,0.7572381410293849,0.5511472459130576,1.0351835557222007,5.266707704872135
5.808369951013111,0.18311166310290297,0.3333333333333333,0.5,2.2739322137674454,1.4424955971376412,0.05690484797881038,0.7564207366888405,0.6379485754869553,0.7772142487726228,4.840308292510926
5.9354074505347505,0.23833884618099263,0.3333333333333333,0.5,2.3827580859572,1.9447859988706386,0.06079957891143159,0.7387579880608661,0.6815759933291392,1.0812116295061505,4.946172875445626
6.094326755624201,0.16798176646165455,0.3333333333333333,0.5,1.8707142078444408,1.8707142078444408,0.08751223321013157,0.732444429433117,0.5669737595385245,0.7809272956163703,5.078605629686835
5.618316163026998,0.20086244028224615,0.3333333333333333,0.5,1.5828044317664158,1.5828044317664158,0.06897903322717815,0.7587162556202396,0.6498213054984242,0.8354556829159688,4.681930135855832
