reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
2.7247150112228615,0.3984179279780305,0.3333333333333333,0.5,1.9529138465957927,1.9529138465957927,0.07150198904657745,0.7505539455153833,0.6982301392074538,0.8289017759476325,2.2705958426857182
2.9601389849417608,0.3148088092073243,0.3333333333333333,0.5,2.6448789908434365,1.4031506635892068,0.059503902147583325,0.6739727470304164,0.6454198617497229,0.6868726689457461,2.4667824874514674
3.12822384146388,0.36604504794700865,0.3333333333333333,0.5,2.9306964137099967,1.5840979870138745,0.09131799164350735,0.6143961842484994,0.7853410271344848,0.8605775410899054,2.6068532012199004
2.6386568228078904,0.30042882268773335,0.3333333333333333,0.5,2.6794748079785484,0.8985702320397326,0.08692601524241575,0.7180386439293449,0.6403565660661902,0.5480938236930525,2.198880685673242
3.0124759962753016,0.33850680156318474,0.3333333333333333,0.5,2.552122928030925,1.2797798707570345,0.07340446162664033,0.7319433206735972,0.7306098580236111,0.7325442349674577,2.5103966635627515
3.0843442981942095,0.3119985119660578,0.3333333333333333,0.5,1.9221296431673776,0.8119308448296151,0.07774207872564617,0.7724712353067488,0.7572857020870363,0.6441134863332337,2.5702869151618413
2.530069886898745,0.32903620859594496,0.3333333333333333,0.5,1.276333169846167,0.8389052306704261,0.08268398481611078,0.7426629312251902,0.7742283896837864,0.5630208697481258,2.108391572415621
3.121959126514505,0.34515149989757843,0.3333333333333333,0.5,1.1783204100105475,0.8308820056904578,0.05943652267809581,0.7955859938743925,0.7054669488390766,0.7214366967285221,2.601632605428754
2.770386859023307,0.32130886002406567,0.3333333333333333,0.5,1.9087860854154024,1.4611740650782712,0.08345999034044894,0.7224341752807355,0.6823283429573943,0.6539622052859242,2.308655715852756
2.5597407919720707,0.345348923675495,0.3333333333333333,0.5,1.1825081849309487,1.1825081849309487,0.059835012729808956,0.6893051328214208,0.6616876359969532,0.6351392507320429,2.1331173266433923
2.8810866224083282,0.3028947038650415,0.3333333333333333,0.5,1.327513601284216,1.327513601284216,0.07462490113261583,0.7408964615737198,0.7021688133464569,0.6299854945045813,2.400905518673607
2.6716964949595905,0.35602540233407565,0.3333333333333333,0.5,1.65595449413699,1.65595449413699,0.09327457200641635,0.642836522938337,0.61512379049421,0.7202805360785733,2.226413745799659
2.7074118943520924,0.3592567442156827,0.3333333333333333,0.5,2.532946942104034,1.4318670669254905,0.050455922670888276,0.7293826249572566,0.7715208869641316,0.7093026301611883,2.256176578626744
3.175385865279616,0.31499681689573805,0.3333333333333333,0.5,1.65938210871073,1.65938210871073,0.08433781591004746,0.714141516396718,0.7810050919339772,0.7468721793079693,2.6461548877330134
3.17102682031216,0.39216748941105106,0.3333333333333333,0.5,2.778493841770539,0.8392572378023044,0.07856293237431805,0.6093532687977773,0.7721545491284622,0.8689944831056691,2.6425223502601334
2.784244007501963,0.3236242426443431,0.3333333333333333,0.5,2.5359643597013446,0.9597351287701238,0.059114440904440804,0.769649726228685,0.6534740856356401,0.6201315071426278,2.3202033395849693
2.87281583636357,0.3007559905481284,0.3333333333333333,0.5,1.2960064296532905,1.2960064296532905,0.08611014897566417,0.6945645677092785,0.6480947911320434,0.6280210667955437,2.3940131969696417
3.1532100243321186,0.30013080965748806,0.3333333333333333,0.5,1.7248186293985146,1.339320718000873,0.0778638247969813,0.7128902071413299,0.7425474376045348,0.6861144516366287,2.6276750202767656
3.24208540673387,0.35540381608174426,0.3333333333333333,0.5,1.1367695496046788,1.1367695496046788,0.08514326309028175,0.7397810616481011,0.7280613024589299,0.8130283896288925,2.701737838944892
2.7925135114502684,0.36466458160547444,0.3333333333333333,0.5,1.716965192671092,1.716965192671092,0.08570721369817463,0.7260405159915656,0.7757262000883872,0.763240146052959,2.327094592875224
2.67128508075813,0.3229084036941808,0.3333333333333333,0.5,1.5315831333022447,0.9512413487693337,0.084262147251431,0.7655523167838002,0.7612155348056499,0.5898991508968127,2.2260709006317754
2.880583934369779,0.3578856605606641,0.3333333333333333,0.5,1.096113935714214,1.096113935714214,0.09396265536130433,0.7157246366194974,0.7056169623177512,0.7281678215354337,2.400486611974816
3.2804188961946212,0.35882454462569996,0.3333333333333333,0.5,1.063076855101074,1.0208685796051293,0.07343988490912434,0.6591063839498921,0.7042961015426034,0.8339032412308773,2.7336824134955178
2.9792068611985747,0.3825034140446096,0.3333333333333333,0.5,2.7860482785668332,1.5640534537315243,0.0671448520965647,0.6937074549352493,0.7869244673936588,0.8457196587425673,2.4826723843321457
2.7579453861716745,0.32216403911543073,0.3333333333333333,0.5,2.4076695342366348,1.6420923492441428,0.09373698933003316,0.7664979854857454,0.6129082580049745,0.6615356750460317,2.298287821809729
3.4161201542799042,0.33496237995108114,0.3333333333333333,0.5,2.794153264051138,1.330295003474216,0.08798380944940551,0.7524297169470493,0.6834262301395253,0.8253587062382978,2.8467667952332536
2.8385512521011522,0.35593444616230596,0.3333333333333333,0.5,1.3781161234156545,0.5357183516552745,0.09226824374770974,0.6742320151987835,0.7748640666076154,0.6661811439827763,2.36545937675096
3.416447259612231,0.34597917834736286,0.3333333333333333,0.5,2.5375035967981465,0.5692622992866215,0.07174868445195151,0.6814610029722036,0.7742189390338149,0.7815966675323776,2.8470393830101925
2.6282634663098454,0.39296824956716514,0.3333333333333333,0.5,1.1670145858579506,1.1670145858579506,0.08622222535394283,0.7384613178638717,0.774025658043987,0.7299843519305146,2.1902195552582047
2.9893304751967706,0.3838947734582013,0.3333333333333333,0.5,2.617431275210528,1.5605915704636386,0.07674777611807704,0.638851623292236,0.796099346668071,0.8576019740239407,2.491108729330642
2.518161690934352,0.3397767910599437,0.3333333333333333,0.5,2.8684113766592976,1.2382729008143216,0.07759076449437022,0.6781373171272023,0.7711970420615908,0.6166112832782955,2.098468075778627
