reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
3.2714679652766083,0.45693162310728835,0.3333333333333333,0.5,2.480959163715873,0.6858308772975114,0.05456364630029125,0.7471179351065302,0.6738828676443278,0.9940383107028453,2.7262233043971738
3.3155468714671037,0.47069394549419313,0.3333333333333333,0.5,1.1085944909522438,1.1085944909522438,0.06849897270264532,0.6358319577870356,0.6352844147945461,1.1254096653531651,2.7629557262225863
3.4825677999214957,0.4860706045534214,0.3333333333333333,0.5,2.9795198592229912,0.7049858734755705,0.052156528255095085,0.704666089895811,0.6385981830588487,1.1446403891103716,2.9021398332679134
2.814104634068352,0.4957010885077809,0.3333333333333333,0.5,1.2004875085621771,1.2004875085621771,0.0945697703103303,0.6764592998856704,0.6947182027430217,1.0050382032304892,2.3450871950569603
3.0469802108549136,0.47390920119899305,0.3333333333333333,0.5,2.223088248739116,1.1162866081145064,0.08703452033063921,0.6773063350010261,0.7856614583843534,1.026100166261129,2.539150175712428
2.7208432561851073,0.45706806208089695,0.3333333333333333,0.5,2.3104959481539793,1.0946443959906644,0.064026770938819,0.7401679632665735,0.7255280559599105,0.8730302344284664,2.267369380154256
2.929260117567701,0.45036451366222957,0.3333333333333333,0.5,2.821255163441536,1.5153543220650216,0.08696525418172257,0.7094653957531295,0.7204366003418691,0.9747517743264862,2.4410500979730845
3.4123738974793083,0.45879328801469954,0.3333333333333333,0.5,2.9301957117925226,0.8780679835230967,0.06508218005439559,0.7294346021781971,0.6786505513932533,1.0742096705688946,2.8436449145660903
3.2497797017872223,0.4846951876920985,0.3333333333333333,0.5,2.8318183141210183,0.9957481903830427,0.06326777644560033,0.7765397163304223,0.7274913298669112,1.0831924244464846,2.708149751489352
2.83960574663465,0.4728816367890428,0.3333333333333333,0.5,2.93166386737886,1.225248074080457,0.08329954632813308,0.6544961064201387,0.7427791942380212,0.9717406535496197,2.3663381221955415
3.008330039244199,0.477862228928778,0.3333333333333333,0.5,1.9588828870075785,1.4956834841162396,0.09603116493291439,0.7187378434781504,0.7847882740657512,1.0562740303918825,2.506941699370166
3.3272582403441544,0.32449188356970216,0.3333333333333333,0.5,2.8421451361235426,0.501904893000001,0.0782705884462493,0.6057501509274852,0.7685946325467279,0.7237598057149751,2.7727152002867954
2.923609576794356,0.4833809198912245,0.3333333333333333,0.5,1.4243454474512744,1.4243454474512744,0.0628160380522844,0.635076797739233,0.6089964499715229,1.0514172391776848,2.436341313995297
2.9518240385505496,0.4762922561917653,0.3333333333333333,0.5,1.4900738903285013,0.887504787559732,0.054908078736294934,0.732443840752073,0.7233245221874852,0.9626384535250961,2.4598533654587915
3.0151155922045687,0.4881623135714267,0.3333333333333333,0.5,1.030945023677742,0.6379841438773766,0.08899551817462281,0.687606350100604,0.7520442368889363,0.9828729090483145,2.5125963268371407
2.701214845804817,0.4709976537329719,0.3333333333333333,0.5,1.0833783735644484,1.0833783735644484,0.08294461795343079,0.6007354331570652,0.6986420536443027,0.9185961641571275,2.2510123715040145
3.411385952615575,0.47045189529768294,0.3333333333333333,0.5,1.671461665866663,0.7161657757014597,0.08832517083941552,0.6607510982387229,0.6767363050924649,1.0968446548205089,2.842821627179646
2.955642786558173,0.48282975322435046,0.3333333333333333,0.5,2.0536534228130834,1.6194003789588616,0.08638931443423986,0.6731630237258567,0.6935928673391618,1.0705657866460023,2.463035655465144
2.8179020005071767,0.48209581635002347,0.3333333333333333,0.5,1.0444127995950168,0.5964388017210942,0.0887087313519851,0.7674508159517209,0.7030748817972279,0.8839407553367532,2.348251667089314
3.427553183397488,0.4708297394749128,0.3333333333333333,0.5,2.647357361262647,0.5979654503579902,0.09684809653544983,0.7944749828160972,0.7094843604301236,1.0413737811957846,2.856294319497907
2.7261286721458813,0.48537448659420057,0.3333333333333333,0.5,1.562874855982277,1.562874855982277,0.093879469793134,0.6555507628161381,0.7839863015639386,0.9871731297525604,2.271773893454901
2.6945709079004705,0.4965611634179365,0.3333333333333333,0.5,2.6968482151177167,1.4796692376163343,0.0773480777459431,0.7576912596464485,0.7456691009730337,0.9773158464307855,2.2454757565837253
3.261178416277427,0.47736662371378374,0.3333333333333333,0.5,2.502672276753953,1.5211085260003623,0.09468164177524006,0.7113472018730211,0.789070506499901,1.1477571054824438,2.717648680231189
3.363768045904341,0.47290304546728973,0.3333333333333333,0.5,1.7630649005103547,1.299832914331676,0.08693965414473062,0.7265384885656294,0.7594534484152551,1.1449027414086477,2.8031400382536176
2.521194916255636,0.4886234545139857,0.3333333333333333,0.5,1.8608971651491846,1.8179854027630022,0.09310659357314437,0.6603280346288369,0.750988006051313,0.9386788777301316,2.1009957635463636
2.972771199172821,0.4964511985782278,0.3333333333333333,0.5,2.7200424161530607,0.6220953015455427,0.09057141573405308,0.7287271156135284,0.7057204212605118,0.9749511527367296,2.4773093326440176
2.6217563047399617,0.4809137479906725,0.3333333333333333,0.5,1.6266201626096088,1.2729212053449905,0.051185830217535734,0.6340550364164201,0.7734520199036182,0.9189295364779121,2.184796920616635
2.686349221494086,0.4561871439696594,0.3333333333333333,0.5,2.250510253269666,0.638281938572745,0.051926917782513106,0.6258949878486592,0.6697530279102883,0.8374394956112221,2.238624351245072
2.5563426230188995,0.4890497920696911,0.3333333333333333,0.5,1.6245628438137314,1.6245628438137314,0.07522822880163486,0.7166414096803817,0.7491654868254055,0.9312528295847147,2.1302855191824164
3.345938862291192,0.4834633871642432,0.3333333333333333,0.5,2.939753158980438,0.8300041252974466,0.05054043387421504,0.7867904244366591,0.6827579183333223,1.0868413304070692,2.78828238524266
3.2148621257502263,0.4583952929182702,0.3333333333333333,0.5,2.866998437929324,0.8345132855376731,0.08404528161083519,0.6257291559579286,0.6249754482834323,1.0342705155635665,2.6790517714585222
3.237523080383906,0.4795292121384097,0.3333333333333333,0.5,2.425410877750143,0.5385638697005208,0.07824273037314906,0.6984573653097372,0.7684043563447328,1.017061780324996,2.697935900319922
3.2588930959498104,0.4504642672891702,0.3333333333333333,0.5,2.802042604787917,1.0159498284294357,0.06639364754033411,0.7967044263896802,0.6517079386450257,1.0120123473530256,2.7157442466248423
2.8855132207687113,0.45798970354567253,0.3333333333333333,0.5,1.0836112129493953,1.0836112129493953,0.05743653730271001,0.6706196041883793,0.7464790068015431,0.9386669172620398,2.404594350640593
2.639150664124472,0.4733670637559733,0.3333333333333333,0.5,2.7119464193635774,1.3342052826937751,0.07711067033141317,0.6055730482170548,0.6511064383248372,0.9249139085889946,2.199292220103727
3.0176708395677565,0.47274698087014344,0.3333333333333333,0.5,1.3925448707745018,1.3925448707745018,0.08052590809883348,0.6013088809297089,0.6653558807017451,1.0616831733682301,2.514725699639797
3.017766571248451,0.4974514250089457,0.3333333333333333,0.5,2.8072318642375493,1.214034295254434,0.09683712330256193,0.7575017061849754,0.6779532780582539,1.067961737406597,2.514805476040376
3.028568371721627,0.4969625325190144,0.3333333333333333,0.5,2.597417242375852,0.6417545713668291,0.05683647115768417,0.7971278363636332,0.743458959327515,0.9751097856166712,2.5238069764346895
