reproduction_number,r_scaling,sub_clin_prop,sub_clin_scaling,t2_before_al,t2_after_al,p_test_before_al,p_test_after_al,p_test_sub_after_al,R_eff_after_al,R_eff_before_al
3.7779945339494376,0.2179685034808729,0.3333333333333333,0.5,6.9232078227639375,2.1392675645351167,0.10918534857309274,0.9338651257946621,0.0,0.6366781819619793,3.148328778291198
2.786765080073503,0.35964908440352866,0.3333333333333333,0.5,5.857082224709499,1.00677221427128,0.08648390514173807,0.8958339485755348,0.0,0.6997233614250847,2.322304233394586
3.7388474577336783,0.3758751428790925,0.3333333333333333,0.5,4.800738227753454,3.9231068966779596,0.08966998634011118,0.9104709561474255,0.0,1.1586414692017246,3.1157062147780654
3.1993561135333177,0.30501398805749,0.3333333333333333,0.5,5.417562070168036,2.340092686639777,0.09734292113418125,0.8139321329626357,0.0,0.7703478714466369,2.6661300946110984
2.87189520179288,0.2440448398274193,0.3333333333333333,0.5,6.705454779234271,2.1546468760085986,0.08799874850482833,0.812759161392532,0.0,0.5478349205902279,2.3932460014940666
3.336733882121295,0.27705597219597444,0.3333333333333333,0.5,6.207333716017309,3.2229175588491232,0.12846072699512323,0.9879671875619305,0.0,0.7500156749302549,2.7806115684344124
2.672446508690896,0.2542709442784654,0.3333333333333333,0.5,6.62655296912577,0.5411508005320272,0.08569626945302962,0.9224618637079047,0.0,0.44101326770875293,2.2270387572424135
3.5664346284810726,0.311944440748664,0.3333333333333333,0.5,4.78588217256132,2.7149870842067885,0.0778545222675876,0.89213393749031,0.0,0.8895284468215954,2.972028857067561
3.7232477664600676,0.24363553494516021,0.3333333333333333,0.5,3.5928722881739388,1.1652810047271442,0.09961957272283337,0.9797241353394647,0.0,0.6351121188478809,3.1027064720500563
2.9526640645381774,0.21915591421579422,0.3333333333333333,0.5,4.80666344159459,3.2618691488356033,0.1125921183290893,0.8450709533977945,0.0,0.5275624497989017,2.460553387115148
3.7174497807147695,0.2928318035191187,0.3333333333333333,0.5,3.709731039850263,1.8926655373012813,0.08419036314650685,0.996195052907147,0.0,0.8212278606681781,3.097874817262308
3.7349213150722775,0.3738547656530513,0.3333333333333333,0.5,4.295119834888172,1.7059286080231533,0.11345426926701882,0.9697797528022793,0.0,1.0391418095044076,3.112434429226898
3.689526248013185,0.24795895869558102,0.3333333333333333,0.5,4.049764638122904,0.7054286198723819,0.08800694029393127,0.9081332573333226,0.0,0.6113664949006046,3.074605206677654
3.656384677930779,0.24922432947138906,0.3333333333333333,0.5,6.974318589396473,0.806001902616975,0.10294326836278411,0.9016164985532885,0.0,0.6187863626237057,3.0469872316089828
3.6722003221318884,0.3218199071095017,0.3333333333333333,0.5,5.001437212444891,2.9932234107335085,0.12067753161750884,0.8471106300197477,0.0,0.9562540461912372,3.060166935109907
2.7353132674929967,0.25042809506872715,0.3333333333333333,0.5,3.3232401006500014,0.9637955404608733,0.0834572290626742,0.9690706200610755,0.0,0.4678647597869051,2.279427722910831
2.613904818691276,0.3645529342884497,0.3333333333333333,0.5,5.1848884010764,0.6072553195444386,0.10749212462617441,0.9465628471147958,0.0,0.6204946100513393,2.1782540155760635
3.6917054263570463,0.24046057295743709,0.3333333333333333,0.5,5.963899780692073,3.738006635820906,0.08526136296870716,0.9335385545603375,0.0,0.7295876423819064,3.076421188630872
3.768041602857826,0.2698138013533426,0.3333333333333333,0.5,6.567407590438961,0.8089700752876279,0.13303934918249155,0.8812549904135344,0.0,0.6941834069226059,3.1400346690481884
2.8408362461042165,0.35850869881751996,0.3333333333333333,0.5,3.832071390237595,2.8513088349795863,0.10657056830084069,0.8902115737986074,0.0,0.818769221092467,2.3673635384201805
3.331311502172052,0.3890601492861374,0.3333333333333333,0.5,4.4011045939638915,2.7177552025034264,0.08047131475583513,0.9867443766142875,0.0,1.0317767968185523,2.77609291847671
2.9704994837346907,0.28940911599558355,0.3333333333333333,0.5,6.5522098252517535,1.6798765700774818,0.09279073172871315,0.9213217786402234,0.0,0.6421292515218623,2.4754162364455756
